id,joint_position,ball_loc
5214,[-1.6713271  2.5073388  2.2574531  2.2473817 -3.0517087 -2.9670251 -0.2354799],[ 0.812109 -0.128534  0.460627]
5215,[-1.6713807  2.5074149  2.2574352  2.2473175 -3.0516858 -2.966966  -0.235457 ],[ 0.812109 -0.128531  0.460625]
5216,[-1.6713454  2.5073379  2.2574516  2.2472927 -3.0515523 -2.9670008 -0.2354015],[ 0.812105 -0.128551  0.460622]
5217,[-1.6713782  2.5074015  2.2574855  2.2473895 -3.0516052 -2.9670161 -0.2353759],[ 0.812102 -0.128554  0.460622]
5218,[-1.6713563  2.5074683  2.2575065  2.2473066 -3.05146   -2.9670003 -0.2354976],[ 0.812088 -0.128556  0.460618]
5219,[-1.6713664  2.5075124  2.2574581  2.2473402 -3.0515213 -2.9670063 -0.2354299],[ 0.812086 -0.128555  0.460622]
5220,[-1.6713352  2.5074699  2.2574912  2.2473714 -3.0514465 -2.9669636 -0.235507 ],[ 0.812066 -0.128546  0.460606]
5221,[-1.671417   2.507427   2.2574733  2.247396  -3.0513756 -2.9670153 -0.2354706],[ 0.812065 -0.128548  0.460604]
5222,[-1.6713764  2.5074401  2.2574278  2.2473066 -3.0511713 -2.9670158 -0.235431 ],[ 0.812077 -0.128562  0.460599]
5223,[-1.6713895  2.5074246  2.2574819  2.2473521 -3.0511213 -2.9669903 -0.2354595],[ 0.812076 -0.128568  0.460598]
5224,[-1.671346   2.5074141  2.2574867  2.2473292 -3.0508826 -2.9670313 -0.2354715],[ 0.812051 -0.128602  0.460575]
5225,[-1.6713807  2.5073791  2.2574085  2.2473585 -3.0508096 -2.9670211 -0.2354417],[ 0.812046 -0.128608  0.460569]
5226,[-1.6714072  2.5073679  2.2574426  2.2473542 -3.0506191 -2.9669922 -0.2353974],[ 0.812013 -0.128627  0.460546]
5227,[-1.6713709  2.5073388  2.257464   2.247353  -3.0506363 -2.966956  -0.2354152],[ 0.812011 -0.128629  0.460542]
5228,[-1.6713472  2.507437   2.257434   2.2473635 -3.050544  -2.9670075 -0.2354644],[ 0.812006 -0.12863   0.46054 ]
5229,[-1.6713903  2.5073562  2.2574345  2.2473216 -3.0504983 -2.9669753 -0.2354316],[ 0.811998 -0.128639  0.460534]
5230,[-1.6713672  2.5074361  2.2574674  2.2473042 -3.0504611 -2.9669688 -0.2354638],[ 0.811991 -0.128639  0.460528]
5231,[-1.6713939  2.5074335  2.2575589  2.2473573 -3.0504563 -2.9670132 -0.2354396],[ 0.811984 -0.128641  0.460524]
5232,[-1.6713817  2.5074573  2.2574423  2.2472496 -3.0503469 -2.9670468 -0.2354172],[ 0.811958 -0.12864   0.460518]
5233,[-1.6714336  2.5074189  2.2574469  2.2473516 -3.0503769 -2.9669836 -0.2354373],[ 0.811956 -0.128638  0.460515]
5234,[-1.6714367  2.5074068  2.25749    2.2473275 -3.0503562 -2.9669488 -0.235384 ],[ 0.811957 -0.128637  0.46051 ]
5235,[-1.6056564  2.5565422  2.2978955  3.1714813 -2.7968228 -2.981304  -0.2350479],[ 0.793134 -0.143347  0.384423]
5236,[-1.6055793  2.5566128  2.2979458  3.1713178 -2.7967503 -2.9813183 -0.2350854],[ 0.79311  -0.143417  0.384434]
5237,[-1.6056526  2.5564807  2.2979771  3.1710601 -2.7965684 -2.9813033 -0.2350169],[ 0.793066 -0.143456  0.384428]
5238,[-1.6056803  2.5565856  2.2980698  3.1711378 -2.7964578 -2.9812732 -0.2350637],[ 0.793063 -0.143443  0.384427]
5239,[-1.6058224  2.5565958  2.2980126  3.1711316 -2.7964904 -2.9813362 -0.2350205],[ 0.793076 -0.143385  0.384443]
5240,[-1.6058191  2.5565734  2.2980701  3.1711223 -2.7965756 -2.9812816 -0.2350632],[ 0.793085 -0.143374  0.384439]
5241,[-1.6059147  2.556592   2.2980355  3.1711371 -2.7964916 -2.9812368 -0.2350522],[ 0.793098 -0.143348  0.384446]
5242,[-1.6058946  2.5566395  2.2980367  3.1710906 -2.7965238 -2.9812823 -0.2350672],[ 0.793097 -0.143354  0.384444]
5243,[-1.6058057  2.5565906  2.2981542  3.1710732 -2.7964556 -2.9812818 -0.2350663],[ 0.793084 -0.143391  0.384409]
5244,[-1.6058462  2.5566249  2.2981399  3.1710515 -2.7964227 -2.981273  -0.2350894],[ 0.793078 -0.143399  0.3844  ]
5245,[-1.6058042  2.5565823  2.2982346  3.1709375 -2.7963457 -2.9812833 -0.2350848],[ 0.793076 -0.143421  0.384402]
5246,[-1.6058114  2.5565782  2.2982062  3.1709547 -2.7963493 -2.9813023 -0.2350047],[ 0.79308  -0.143423  0.384411]
5247,[-1.6058202  2.5566252  2.298236   3.1708905 -2.7961102 -2.9813009 -0.2350359],[ 0.793086 -0.143435  0.384444]
5248,[-1.6057818  2.556614   2.2981239  3.1709366 -2.7960196 -2.9813033 -0.2350651],[ 0.793082 -0.143439  0.384448]
5249,[-1.6057531  2.5565851  2.2982153  3.1707983 -2.7959933 -2.9812942 -0.2350206],[ 0.793044 -0.14346   0.384432]
5250,[-1.6057867  2.5565761  2.2982193  3.1708009 -2.7959149 -2.9813488 -0.2350074],[ 0.793037 -0.143466  0.384426]
5251,[-1.6057799  2.5566078  2.2981807  3.1706807 -2.7958934 -2.9813011 -0.2350566],[ 0.793049 -0.143486  0.384447]
5252,[-1.6058231  2.5565768  2.2981588  3.1707055 -2.7958434 -2.9813741 -0.2350357],[ 0.793051 -0.143492  0.384452]
5253,[-1.6058183  2.5566478  2.2982052  3.1706402 -2.7955995 -2.9812692 -0.2350263],[ 0.793045 -0.143505  0.38446 ]
5254,[-1.6058376  2.5565849  2.2981855  3.1706795 -2.7956627 -2.9812647 -0.2350747],[ 0.793045 -0.143504  0.38446 ]
5255,[-1.6058609  2.5566233  2.2981096  3.170599  -2.7956369 -2.9812983 -0.2350272],[ 0.793037 -0.143505  0.384459]
5256,[-1.6057898  2.5566071  2.2981571  3.1705541 -2.7955899 -2.9812961 -0.235048 ],[ 0.793037 -0.143508  0.384466]
5257,[-1.605868   2.5565651  2.2981366  3.170386  -2.7955899 -2.9812721 -0.2349884],[ 0.793042 -0.143536  0.384484]
5258,[-1.6057707  2.5565896  2.2982048  3.1703822 -2.7955694 -2.9812845 -0.2349571],[ 0.793037 -0.143525  0.38448 ]
5259,[-1.6057807  2.5566297  2.2981971  3.1703491 -2.795485  -2.9812737 -0.2349968],[ 0.793033 -0.143555  0.384483]
5260,[-1.60586    2.5566111  2.2981495  3.1702997 -2.7954977 -2.9812604 -0.2349668],[ 0.793033 -0.143553  0.384488]
5261,[-1.605848   2.5565558  2.2981723  3.1701636 -2.7954056 -2.9812856 -0.2350867],[ 0.793026 -0.143533  0.384499]
5262,[-1.6057732  2.5565808  2.2981535  3.170197  -2.7954259 -2.9812127 -0.2350387],[ 0.793024 -0.143536  0.384499]
5263,[-1.6058253  2.5565846  2.2982091  3.1700992 -2.7954035 -2.9812506 -0.2350518],[ 0.793017 -0.143541  0.3845  ]
5264,[-1.6057812  2.5565765  2.2981771  3.1699538 -2.7953816 -2.9812594 -0.2350396],[ 0.793015 -0.143544  0.384503]
5265,[-1.6058294  2.556644   2.2981526  3.1698899 -2.7952383 -2.9812916 -0.2349947],[ 0.793019 -0.143571  0.384508]
5266,[-1.6058136  2.5566154  2.2981523  3.1698968 -2.795347  -2.9812961 -0.2350461],[ 0.793018 -0.143579  0.384509]
5267,[-1.6058302  2.5566578  2.2982157  3.1699533 -2.7953065 -2.9813023 -0.235026 ],[ 0.793019 -0.143583  0.384508]
5268,[-1.605794   2.5566621  2.2981888  3.1698315 -2.7952604 -2.9812432 -0.235053 ],[ 0.793016 -0.14359   0.384513]
5269,[-1.6057923  2.5565794  2.2981604  3.1699238 -2.7952387 -2.9812754 -0.2350206],[ 0.793017 -0.143585  0.384512]
5270,[-1.6058334  2.5566247  2.298123   3.169739  -2.7951992 -2.98132   -0.2350243],[ 0.793012 -0.143551  0.38452 ]
5271,[-1.6058219  2.5565713  2.2981998  3.1698363 -2.7952442 -2.9812458 -0.2350324],[ 0.793015 -0.143547  0.384523]
5272,[-1.510409   2.6281896  2.3980087  3.3410003 -2.0148416 -3.0322793 -0.2348053],[ 0.805673 -0.274955  0.409984]
5273,[-1.510454   2.6282378  2.3979875  3.3409986 -2.0148959 -3.0321618 -0.2347794],[ 0.80562  -0.27494   0.410005]
5274,[-1.510414   2.6281617  2.3980147  3.3409981 -2.0149329 -3.0322028 -0.234796 ],[ 0.805623 -0.274944  0.410008]
5275,[-1.5103507  2.6282463  2.3979641  3.3409781 -2.0149386 -3.0321987 -0.2348044],[ 0.805641 -0.274953  0.410006]
5276,[-1.5103224  2.628233   2.397972   3.340997  -2.0150011 -3.0321892 -0.2348131],[ 0.805668 -0.274957  0.409981]
5277,[-1.5103917  2.6282051  2.3980175  3.3409569 -2.0149625 -3.032179  -0.2348075],[ 0.805618 -0.274945  0.410006]
5278,[-1.5104664  2.6281856  2.3979322  3.3410296 -2.015044  -3.0322226 -0.2348189],[ 0.805671 -0.274949  0.409977]
5279,[-1.5103882  2.6281243  2.398049   3.3409819 -2.0150278 -3.0322848 -0.2347706],[ 0.805641 -0.274942  0.409998]
5280,[-1.5103671  2.6281729  2.3980337  3.3409242 -2.0149992 -3.0322188 -0.2348561],[ 0.80564  -0.274941  0.41    ]
5281,[-1.5104174  2.62813    2.3979992  3.3409998 -2.0150895 -3.0321911 -0.2348338],[ 0.805626 -0.274922  0.410002]
5282,[-1.5103756  2.6281844  2.3980092  3.3409006 -2.0150817 -3.0322471 -0.234827 ],[ 0.805642 -0.274933  0.409996]
5283,[-1.5104205  2.6281755  2.398017   3.3409583 -2.0150407 -3.0322121 -0.2348075],[ 0.805636 -0.274933  0.409988]
5284,[-1.5103542  2.6281829  2.3979875  3.3410325 -2.0151768 -3.0322207 -0.2347886],[ 0.805622 -0.274925  0.409993]
5285,[-1.5103764  2.6281953  2.3980328  3.340986  -2.015115  -3.0321914 -0.2348763],[ 0.805619 -0.274924  0.409994]
5286,[-1.5103652  2.6281336  2.3979589  3.3409354 -2.0152002 -3.0322009 -0.2347947],[ 0.805619 -0.274921  0.409997]
5287,[-1.5103544  2.628192   2.3980523  3.3409269 -2.0152118 -3.0321778 -0.2347502],[ 0.805556 -0.274922  0.410001]
5288,[-1.5103557  2.6281693  2.3980676  3.3409846 -2.015218  -3.0322562 -0.2348051],[ 0.805659 -0.274912  0.409968]
5289,[-1.5104053  2.6281872  2.3979927  3.3410434 -2.0152385 -3.0321816 -0.2347972],[ 0.805601 -0.274894  0.40998 ]
5290,[-1.5103735  2.6281782  2.3979953  3.3409497 -2.0152345 -3.0321875 -0.2347631],[ 0.805603 -0.274897  0.409978]
5291,[-1.510386   2.6281679  2.3979522  3.34098   -2.015219  -3.0321852 -0.2347585],[ 0.805632 -0.274918  0.40999 ]
5292,[-1.5103807  2.6282022  2.3980037  3.3409562 -2.015291  -3.0322331 -0.2348339],[ 0.805605 -0.274906  0.409973]
5293,[-1.5103817  2.6281577  2.3980278  3.3409738 -2.0152698 -3.0322665 -0.2347764],[ 0.80561  -0.274902  0.409959]
5294,[-1.5103305  2.6281274  2.3979715  3.340955  -2.0153327 -3.032266  -0.2347514],[ 0.805618 -0.274906  0.409973]
5295,[-1.5103339  2.6281686  2.3980099  3.3409767 -2.0154219 -3.0322212 -0.2347962],[ 0.805584 -0.274877  0.409954]
5296,[-1.5103829  2.6281681  2.3980476  3.3410005 -2.0154257 -3.0322867 -0.2347976],[ 0.805582 -0.274872  0.409956]
5297,[-1.5104102  2.6281593  2.3979901  3.3410372 -2.0154319 -3.0322529 -0.2347945],[ 0.805604 -0.274881  0.40996 ]
5298,[-1.5103967  2.6282061  2.398022   3.3409345 -2.0154696 -3.0322083 -0.2348526],[ 0.805586 -0.274872  0.409967]
5299,[-1.5103112  2.6281777  2.3980423  3.3409738 -2.0154615 -3.0321635 -0.2347821],[ 0.805535 -0.274906  0.409981]
5300,[-1.5103591  2.6282204  2.3980039  3.3409331 -2.0154643 -3.0322312 -0.2347856],[ 0.805628 -0.274891  0.409933]
5301,[-1.5103838  2.6281455  2.398034   3.340934  -2.0154865 -3.0322476 -0.234798 ],[ 0.805586 -0.27486   0.409954]
5302,[-1.5103783  2.6282025  2.3980273  3.3408913 -2.0155091 -3.0322004 -0.2347995],[ 0.805591 -0.274857  0.409966]
5303,[-1.5103363  2.6281758  2.3980249  3.340918  -2.0155256 -3.0322314 -0.2347506],[ 0.805595 -0.274854  0.409963]
5304,[-1.510402   2.6281631  2.3980135  3.3409578 -2.0156109 -3.0322305 -0.2347362],[ 0.80558  -0.274853  0.409964]
5305,[-1.5103567  2.6282032  2.3979705  3.3408882 -2.0156717 -3.0322395 -0.2347992],[ 0.805575 -0.274858  0.409956]
5306,[-1.4444903  2.6781378  2.4275745  3.8589768 -2.0251265 -3.0037354 -0.2346672],[ 0.809171 -0.249352  0.423404]
5307,[-1.4444847  2.6781707  2.4278408  3.8589842 -2.0250178 -3.0037282 -0.2347011],[ 0.809194 -0.249365  0.423383]
5308,[-1.4445001  2.6782041  2.4279765  3.8589787 -2.0250929 -3.0037154 -0.2346722],[ 0.809284 -0.249293  0.423342]
5309,[-1.4445409  2.6781342  2.4283026  3.8590128 -2.0250607 -3.0037277 -0.2346345],[ 0.809315 -0.24938   0.423162]
5310,[-1.4445501  2.6781466  2.4282759  3.8589997 -2.025029  -3.0037094 -0.2347407],[ 0.809311 -0.249394  0.423154]
5311,[-1.4443344  2.6781788  2.4282654  3.858948  -2.0250423 -3.0037347 -0.2346641],[ 0.809353 -0.249444  0.423196]
5312,[-1.4444057  2.6781559  2.4282201  3.8589568 -2.0250657 -3.003703  -0.2346906],[ 0.809362 -0.249438  0.423181]
5313,[-1.4445156  2.6781714  2.4283091  3.858942  -2.0250216 -3.0037308 -0.2346286],[ 0.809328 -0.249373  0.423179]
5314,[-1.4445948  2.6782029  2.42826    3.8589163 -2.0250359 -3.0037616 -0.2346913],[ 0.80932  -0.249363  0.423176]
5315,[-1.4445032  2.678185   2.4282662  3.8589925 -2.0249794 -3.003687  -0.2346737],[ 0.809332 -0.24937   0.423169]
5316,[-1.444481   2.6782105  2.4283205  3.8589763 -2.0249748 -3.0037158 -0.2346749],[ 0.809358 -0.249382  0.423174]
5317,[-1.4444624  2.6781998  2.4283968  3.8589844 -2.025034  -3.0037075 -0.2346571],[ 0.809364 -0.249393  0.423174]
5318,[-1.44453    2.6782394  2.4284767  3.8589387 -2.0249684 -3.0037549 -0.2346983],[ 0.809347 -0.249423  0.423122]
5319,[-1.4444763  2.6781776  2.4284207  3.8589744 -2.0249648 -3.0036572 -0.234682 ],[ 0.809322 -0.249423  0.423112]
5320,[-1.4445167  2.6781762  2.4284741  3.8589592 -2.0249689 -3.0037015 -0.2346886],[ 0.809344 -0.249432  0.4231  ]
5321,[-1.4444744  2.6781874  2.4284595  3.8588721 -2.0249727 -3.0036441 -0.2346924],[ 0.809344 -0.249432  0.423112]
5322,[-1.4445122  2.6781776  2.4284621  3.858999  -2.0250037 -3.0037359 -0.2346473],[ 0.809337 -0.249428  0.423142]
5323,[-1.4445209  2.6781953  2.4284662  3.858983  -2.0249789 -3.0037025 -0.2347438],[ 0.809342 -0.249417  0.423145]
5324,[-1.4444859  2.6782575  2.4285058  3.859009  -2.024945  -3.0036965 -0.2346847],[ 0.809363 -0.249443  0.423138]
5325,[-1.4444571  2.6781977  2.4284762  3.8589399 -2.0248413 -3.0036965 -0.2346586],[ 0.809328 -0.249429  0.423115]
5326,[-1.4444968  2.6781769  2.4284609  3.8589122 -2.0249107 -3.0036808 -0.2347191],[ 0.809347 -0.249431  0.423147]
5327,[-1.444498   2.6782184  2.4284908  3.8589425 -2.0248928 -3.0037492 -0.2346831],[ 0.809369 -0.249437  0.423148]
5328,[-1.4444365  2.6782124  2.4284965  3.8589713 -2.0248904 -3.0036584 -0.234724 ],[ 0.809344 -0.249428  0.423147]
5329,[-1.4445044  2.6782058  2.4284674  3.8589439 -2.0248795 -3.0037192 -0.2346275],[ 0.809342 -0.249426  0.423143]
5330,[-1.4445284  2.6781826  2.4284738  3.8589604 -2.0249229 -3.0036977 -0.2346433],[ 0.809352 -0.249431  0.423114]
5331,[-1.444499   2.6782132  2.4284626  3.8589513 -2.0248566 -3.003682  -0.2346531],[ 0.809373 -0.249438  0.423151]
5332,[-1.4444523  2.6781757  2.4284447  3.8589437 -2.0248456 -3.003743  -0.2346569],[ 0.809373 -0.249441  0.423146]
5333,[-1.4444769  2.678233   2.428465   3.858936  -2.0248399 -3.0036841 -0.2346758],[ 0.809364 -0.249444  0.423146]
5334,[-1.4445018  2.6781948  2.4284888  3.8589234 -2.0248223 -3.0036875 -0.2346943],[ 0.809365 -0.249447  0.423144]
5335,[-1.4445272  2.6781969  2.4285363  3.8589918 -2.0248268 -3.0037218 -0.2346759],[ 0.809373 -0.249447  0.423151]
5336,[-1.4444917  2.6781731  2.4284695  3.8589744 -2.0248258 -3.0037185 -0.2346327],[ 0.809376 -0.249444  0.423155]
5337,[-1.4445102  2.6781507  2.428449   3.8589556 -2.0247586 -3.0037242 -0.2347371],[ 0.809377 -0.249441  0.423161]
5338,[-1.4444741  2.6781674  2.4284726  3.8589606 -2.0247924 -3.0037275 -0.2346333],[ 0.809372 -0.249439  0.423152]
5339,[-1.4445236  2.6781946  2.4284247  3.8589935 -2.0247784 -3.0037456 -0.2346849],[ 0.809371 -0.249439  0.423152]
5340,[-1.4445217  2.6782377  2.4284555  3.8589484 -2.0247581 -3.0036901 -0.2347087],[ 0.809368 -0.249433  0.423135]
5341,[-1.4444244  2.6782065  2.4285074  3.8589396 -2.0247669 -3.0036901 -0.2346807],[ 0.809372 -0.249444  0.423161]
5342,[-1.4445273  2.6781528  2.4285031  3.8590059 -2.0247731 -3.0037509 -0.2346418],[ 0.809377 -0.249449  0.42316 ]
5343,[-1.4445154  2.6781249  2.4284736  3.8589339 -2.0246957 -3.0037564 -0.2346538],[ 0.809381 -0.24945   0.423156]
5344,[-1.4444666  2.6781779  2.4284462  3.8589701 -2.0247033 -3.0037289 -0.2346832],[ 0.809381 -0.249446  0.423154]
5345,[-1.4444853  2.6782062  2.4284369  3.8590128 -2.0246928 -3.0037521 -0.2347021],[ 0.809375 -0.249439  0.423169]
5346,[-1.4444942  2.6781455  2.4285186  3.8589394 -2.0247379 -3.0037308 -0.2347029],[ 0.809376 -0.249441  0.423166]
5347,[-1.4445036  2.6781993  2.4284137  3.858978  -2.0247381 -3.0037425 -0.2346654],[ 0.809373 -0.249451  0.423164]
5348,[-1.4445296  2.6782151  2.4285165  3.8590131 -2.0246968 -3.0036994 -0.234674 ],[ 0.809377 -0.249454  0.42316 ]
5349,[-1.3783684  2.7174643  2.4889756  4.0671746 -1.8255645 -2.6279639 -0.2347368],[ 0.879388 -0.281948  0.434063]
5350,[-1.3783617  2.7174817  2.4889787  4.0671141 -1.8256197 -2.6279839 -0.2346759],[ 0.879384 -0.281946  0.434063]
5351,[-1.37835    2.7174321  2.4889558  4.0671818 -1.8255887 -2.6279565 -0.2347021],[ 0.879374 -0.281954  0.434057]
5352,[-1.3783382  2.7174561  2.4888934  4.0672195 -1.8255623 -2.6280001 -0.2347598],[ 0.879378 -0.281954  0.434057]
5353,[-1.3784033  2.7174704  2.4889604  4.0671084 -1.8255863 -2.6279362 -0.2346942],[ 0.879379 -0.281948  0.434067]
5354,[-1.378363   2.7174495  2.4889041  4.0671441 -1.8254945 -2.6279796 -0.2347558],[ 0.879382 -0.28195   0.434061]
5355,[-1.3783641  2.717448   2.4888929  4.0672276 -1.8255667 -2.6279612 -0.2347285],[ 0.879383 -0.281946  0.434061]
5356,[-1.3783558  2.7174406  2.488948   4.0670974 -1.8256225 -2.6280292 -0.2347026],[ 0.879386 -0.28195   0.434058]
5357,[-1.3783489  2.7175084  2.4889418  4.0671775 -1.8255598 -2.6279395 -0.2347685],[ 0.879385 -0.28195   0.43406 ]
5358,[-1.3783542  2.7174569  2.4889048  4.0671537 -1.8256295 -2.628013  -0.2347428],[ 0.879378 -0.281949  0.434057]
5359,[-1.3784122  2.7174893  2.488952   4.0671613 -1.8255577 -2.6279996 -0.2347234],[ 0.879379 -0.281949  0.434058]
5360,[-1.3783857  2.7174411  2.488984   4.0671718 -1.8255853 -2.6279925 -0.2346971],[ 0.879387 -0.281942  0.434066]
5361,[-1.3783568  2.7174764  2.4889527  4.0671494 -1.8255435 -2.6279717 -0.2347308],[ 0.879374 -0.281941  0.434061]
5362,[-1.3783711  2.7174566  2.4889322  4.0671246 -1.8255559 -2.6279689 -0.2347546],[ 0.879374 -0.281945  0.434055]
5363,[-1.3783622  2.7174855  2.4889609  4.0671966 -1.8255668 -2.6279758 -0.2346847],[ 0.879386 -0.281947  0.434062]
5364,[-1.37835    2.7174504  2.4889835  4.0671031 -1.8255159 -2.6280177 -0.2347123],[ 0.879388 -0.281947  0.434059]
5365,[-1.3783685  2.7174967  2.4889554  4.067187  -1.8255993 -2.6279944 -0.2347194],[ 0.879382 -0.28195   0.434058]
5366,[-1.3783369  2.7175341  2.4890026  4.0671508 -1.8255481 -2.627945  -0.23474  ],[ 0.879376 -0.281949  0.434065]
5367,[-1.3783276  2.7174654  2.489      4.0670921 -1.8255816 -2.6279965 -0.2347328],[ 0.879369 -0.281994  0.434025]
5368,[-1.3783348  2.7175088  2.4889971  4.0671818 -1.8255892 -2.6279753 -0.2347124],[ 0.879375 -0.281997  0.434029]
5369,[-1.3783552  2.717572   2.4889725  4.0672104 -1.8255725 -2.6279252 -0.2347362],[ 0.879369 -0.281931  0.434073]
5370,[-1.3783708  2.7175649  2.4889716  4.0671885 -1.8255295 -2.6279596 -0.2347136],[ 0.879368 -0.281933  0.434069]
5371,[-1.3783665  2.7175048  2.4889816  4.0671317 -1.8255893 -2.627981  -0.2347493],[ 0.879385 -0.281954  0.434059]
5372,[-1.3783635  2.7175496  2.4889282  4.0671422 -1.8255438 -2.6279445 -0.2346979],[ 0.879382 -0.281958  0.434071]
5373,[-1.3783525  2.7176025  2.4890057  4.067116  -1.8256307 -2.627955  -0.2347319],[ 0.879347 -0.281968  0.434044]
5374,[-1.3783201  2.7174733  2.4889589  4.0670979 -1.8254982 -2.6279469 -0.2347026],[ 0.879351 -0.281966  0.434042]
5375,[-1.3783708  2.7174843  2.4889897  4.0670254 -1.8256277 -2.627966  -0.2347051],[ 0.879378 -0.281963  0.434051]
5376,[-1.3783896  2.7175138  2.4890076  4.0670616 -1.8255919 -2.627924  -0.2347079],[ 0.879386 -0.281965  0.434046]
5377,[-1.3783567  2.7175131  2.4889694  4.0670421 -1.8256169 -2.6279853 -0.2346879],[ 0.879391 -0.282008  0.434047]
5378,[-1.3783809  2.7175572  2.4889938  4.0670325 -1.8255416 -2.6279436 -0.234715 ],[ 0.879374 -0.282     0.434034]
5379,[-1.3783356  2.717546   2.4889973  4.0670578 -1.8256213 -2.6279302 -0.2347533],[ 0.879371 -0.282007  0.434048]
5380,[-1.3783574  2.7175439  2.4889778  4.0670373 -1.8255696 -2.6279805 -0.2347523],[ 0.879362 -0.282     0.434032]
5381,[-1.3783261  2.717563   2.4890088  4.0670702 -1.8254995 -2.6279431 -0.2347163],[ 0.879367 -0.281995  0.434026]
5382,[-1.3783806  2.717537   2.4890035  4.0670397 -1.8256444 -2.6279925 -0.2347319],[ 0.879374 -0.281992  0.434029]
5383,[-1.3783459  2.7175653  2.4889725  4.0670364 -1.8255506 -2.6279813 -0.2347124],[ 0.879394 -0.282002  0.434061]
5384,[-1.3783962  2.7174766  2.4889318  4.0670302 -1.8256081 -2.6279925 -0.2347172],[ 0.879383 -0.282001  0.434046]
5385,[-1.3783233  2.7175289  2.4889804  4.0670025 -1.8256189 -2.6280347 -0.2347283],[ 0.879349 -0.282004  0.43403 ]
5386,[-1.3783262  2.717541   2.4889556  4.0671026 -1.8255921 -2.6279732 -0.2346877],[ 0.879347 -0.282     0.434029]
5387,[-1.272036   2.7871368  2.5563017  4.1224606 -1.3471767 -2.6254149 -0.234656 ],[ 0.954541 -0.277879  0.448023]
5388,[-1.271963   2.7871159  2.5562726  4.122411  -1.3471332 -2.6254142 -0.2345945],[ 0.954493 -0.277902  0.44775 ]
5389,[-1.2719697  2.7871259  2.5562915  4.1223852 -1.3471701 -2.6253374 -0.2346484],[ 0.954498 -0.277902  0.447753]
5390,[-1.2720107  2.7871485  2.5561885  4.1223523 -1.3471294 -2.6253889 -0.2345949],[ 0.954506 -0.277909  0.447754]
5391,[-1.2720069  2.7871378  2.5562762  4.1223881 -1.3471792 -2.6253804 -0.2346146],[ 0.954539 -0.277864  0.447723]
5392,[-1.2719653  2.787149   2.5562726  4.1223728 -1.3471449 -2.6253904 -0.2346755],[ 0.954538 -0.277863  0.447721]
5393,[-1.272003   2.7871342  2.5562783  4.1224062 -1.3471418 -2.6253348 -0.234601 ],[ 0.954488 -0.277907  0.44775 ]
5394,[-1.2719988  2.7871778  2.5563062  4.1224072 -1.3471941 -2.6253761 -0.2346237],[ 0.954497 -0.277907  0.44775 ]
5395,[-1.271982   2.7871421  2.5562421  4.1223671 -1.3471663 -2.6253453 -0.2345777],[ 0.9545   -0.277908  0.447755]
5396,[-1.2720531  2.7871011  2.5562223  4.1223795 -1.3471893 -2.6253331 -0.2346205],[ 0.954504 -0.277905  0.447752]
5397,[-1.2719963  2.787112   2.5562628  4.1223743 -1.3472459 -2.6253815 -0.2345435],[ 0.954508 -0.277901  0.447753]
5398,[-1.2720599  2.7871836  2.5562786  4.1223561 -1.3471918 -2.6253646 -0.2346352],[ 0.954505 -0.277899  0.447754]
5399,[-1.2720635  2.7871831  2.5562509  4.1224091 -1.3471503 -2.625378  -0.2345914],[ 0.954528 -0.277962  0.448097]
5400,[-1.2720192  2.7871933  2.5562736  4.1223986 -1.3471475 -2.6253503 -0.2345806],[ 0.954492 -0.277904  0.447747]
5401,[-1.2719652  2.7871459  2.5562574  4.1223938 -1.3471406 -2.6253804 -0.2346136],[ 0.954456 -0.277945  0.447738]
5402,[-1.2720462  2.7871468  2.5563167  4.1223399 -1.3471755 -2.6253925 -0.234649 ],[ 0.954498 -0.277907  0.447751]
5403,[-1.2720366  2.787154   2.556264   4.1224129 -1.3471321 -2.6253534 -0.2346247],[ 0.954521 -0.277905  0.447708]
5404,[-1.2720257  2.7871275  2.5562249  4.1224067 -1.3471697 -2.6253665 -0.2346289],[ 0.954528 -0.277968  0.448098]
5405,[-1.2720543  2.787148   2.5562314  4.1223838 -1.3472599 -2.6253739 -0.2346172],[ 0.954497 -0.277909  0.447752]
5406,[-1.2720422  2.7871237  2.5562583  4.1223848 -1.3471724 -2.6253989 -0.234571 ],[ 0.954495 -0.277907  0.447756]
5407,[-1.2719714  2.7871197  2.5562018  4.1223981 -1.3471419 -2.6253882 -0.2346124],[ 0.954458 -0.277946  0.447738]
5408,[-1.27201    2.7871409  2.5562676  4.1224367 -1.3471903 -2.6253877 -0.2345956],[ 0.954495 -0.277904  0.447752]
5409,[-1.2719734  2.7872019  2.556291   4.1223499 -1.3471414 -2.6253844 -0.2346418],[ 0.954497 -0.277905  0.447749]
5410,[-1.2720071  2.7871514  2.5562261  4.1223585 -1.3471859 -2.6254178 -0.2346033],[ 0.954551 -0.277862  0.447724]
5411,[-1.2719889  2.7871695  2.5562338  4.1224119 -1.3471496 -2.6254037 -0.2346135],[ 0.954504 -0.277901  0.44775 ]
5412,[-1.2719556  2.7871135  2.5563375  4.1223652 -1.3472636 -2.6254187 -0.2345595],[ 0.954555 -0.277864  0.447721]
5413,[-1.2720546  2.7871635  2.5563072  4.1224186 -1.3471385 -2.6253846 -0.2346227],[ 0.954504 -0.277906  0.44775 ]
