id,joint_position,m6
3579,[-2.4371765  1.785601   2.1679697  1.1950961  1.7407947  0.5656597 -0.4145533],[-0.49912   0.317841  0.227186]
3580,[-2.4371893  1.7856219  2.1669974  1.2032235  1.7406859  0.5657087 -0.4145525],[-0.499927  0.317209  0.230203]
3581,[-2.4370677  1.785395   2.1639707  1.2055781  1.7406983  0.5655864 -0.4146164],[-0.500735  0.316726  0.232375]
3582,[-2.4371789  1.785395   2.1634309  1.2057154  1.7407603  0.5656735 -0.4146232],[-0.500782  0.316655  0.232643]
3583,[-2.4370954  1.7855895  2.1622007  1.2060304  1.7408338  0.56565   -0.4146447],[-0.501044  0.316398  0.233872]
3584,[-2.4370871  1.7856105  2.1620133  1.2061248  1.7408013  0.5656555 -0.4146213],[-0.501101  0.316349  0.234113]
3585,[-2.4371514  1.7856658  2.1627352  1.2131339  1.7407641  0.5657082 -0.4146036],[-0.501299  0.316027  0.235383]
3586,[-2.437113   1.7854789  2.163471   1.2149439  1.7407498  0.5656584 -0.4145589],[-0.501443  0.316095  0.235303]
3587,[-2.4371874  1.7854922  2.1643755  1.2149038  1.7407651  0.5656443 -0.4146633],[-0.501302  0.316231  0.234795]
3588,[-2.4372196  1.7855094  2.1649795  1.2148886  1.7406182  0.5656866 -0.4146714],[-0.501168  0.316295  0.234337]
3589,[-2.4371226  1.7854579  2.1650515  1.2148696  1.7407107  0.565649  -0.414664 ],[-0.501159  0.3163    0.234278]
3590,[-2.4371836  1.7855075  2.1650636  1.2149048  1.7407489  0.5656613 -0.4146046],[-0.501156  0.316302  0.234215]
3591,[-2.4370465  1.7853339  2.1651359  1.2148538  1.7406545  0.5656313 -0.4146488],[-0.50116   0.316282  0.234123]
3592,[-2.4372234  1.7853625  2.1649203  1.2149457  1.7406726  0.5656345 -0.4146412],[-0.501179  0.316273  0.234336]
3593,[-2.4371781  1.7854655  2.1648138  1.2147657  1.7407098  0.5656695 -0.4146211],[-0.501185  0.316271  0.234383]
3594,[-2.4371519  1.7866309  2.1650441  1.2121422  1.7407489  0.5654621 -0.4145842],[-0.500919  0.316447  0.23422 ]
3595,[-2.4370906  1.7868446  2.1655586  1.2128329  1.7406259  0.5657129 -0.4145974],[-0.500862  0.316469  0.234365]
3596,[-2.437155   1.787699   2.1661277  1.2120639  1.7405114  0.5655923 -0.414564 ],[-0.500531  0.316746  0.234272]
3597,[-2.4371784  1.7876437  2.1662719  1.2122988  1.740541   0.5656543 -0.4146129],[-0.500531  0.316754  0.234268]
3598,[-2.437185   1.7875007  2.1661868  1.2120427  1.7406592  0.5656472 -0.4145791],[-0.50063   0.316859  0.234101]
3599,[-2.4371421  1.7875312  2.1660411  1.2121968  1.7407203  0.5655504 -0.4145946],[-0.500643  0.316814  0.234037]
3600,[-2.4370961  1.7874892  2.1661944  1.2121214  1.740684   0.5656203 -0.4145432],[-0.500621  0.316802  0.234051]
3601,[-2.4370191  1.7876342  2.1661501  1.2121617  1.7405839  0.5656432 -0.4146326],[-0.500543  0.316676  0.234188]
3602,[-2.436738   1.7882655  2.167485   1.2140765  1.7411189  0.5655191 -0.4146002],[-0.500623  0.316714  0.234429]
3603,[-2.4352415  1.7943004  2.1909952  1.2444676  1.7450185  0.5658723 -0.4145764],[-0.498448  0.317836  0.233645]
3604,[-2.4345136  1.7980273  2.2210598  1.2683803  1.7431149  0.5661716 -0.4146075],[-0.494092  0.320084  0.226294]
3605,[-2.434468   1.7980979  2.2301402  1.2738419  1.7426801  0.5661558 -0.4146579],[-0.493132  0.320728  0.223805]
3606,[-2.4332745  1.7960933  2.2753546  1.2907406  1.7432265  0.5660705 -0.4145871],[-0.486543  0.326122  0.202783]
3607,[-2.4331627  1.7956336  2.2855668  1.2917705  1.743751   0.5658887 -0.4146109],[-0.485078  0.327353  0.198315]
3608,[-2.4332349  1.7949832  2.3191845  1.289603   1.7439284  0.5656777 -0.4146545],[-0.477759  0.333206  0.178188]
3609,[-2.4331434  1.7947848  2.3296363  1.2891177  1.7437663  0.5657324 -0.4145489],[-0.475643  0.33483   0.172859]
3610,[-2.4331155  1.7946361  2.3413475  1.2889245  1.7434134  0.5656951 -0.4146031],[-0.473454  0.336456  0.167529]
3611,[-2.433188   1.7935565  2.3779523  1.2853349  1.7415137  0.5656911 -0.4146342],[-0.464098  0.343719  0.145773]
3612,[-2.4331822  1.7930091  2.3882308  1.2833474  1.7413077  0.5657087 -0.4146138],[-0.461655  0.345664  0.140279]
3613,[-2.4334598  1.7905906  2.4345729  1.2735126  1.7409635  0.5655137 -0.4146067],[-0.448791  0.356421  0.11258 ]
3614,[-2.4335971  1.7899402  2.4446595  1.2716694  1.7409453  0.5653138 -0.4146477],[-0.446077  0.358695  0.107272]
3615,[-2.4337454  1.7895778  2.4558315  1.2691518  1.7409635  0.5655749 -0.4147208],[-0.443406  0.360966  0.102078]
3616,[-2.4357181  1.7876266  2.488168   1.2669191  1.738831   0.5656242 -0.4146104],[-0.432782  0.370164  0.082588]
3617,[-2.4366634  1.7869876  2.4953344  1.2628148  1.7377133  0.5648788 -0.4145612],[-0.430388  0.372147  0.07828 ]
3618,[-2.4396513  1.7848724  2.511323   1.2189848  1.7369123  0.5641561 -0.41469  ],[-0.419577  0.382836  0.058986]
3619,[-2.4401667  1.7846187  2.5128634  1.2103623  1.7371039  0.563486  -0.4145686],[-0.417996  0.384628  0.056192]
3620,[-2.4408834  1.7842811  2.5140381  1.2017967  1.7376914  0.5635121 -0.414595 ],[-0.416654  0.386203  0.05376 ]
3621,[-2.4421191  1.7844241  2.5140243  1.1789608  1.7398772  0.5632507 -0.414566 ],[-0.412631  0.390769  0.047064]
3622,[-2.4421937  1.7851756  2.5084727  1.1758699  1.7398458  0.5634956 -0.4146407],[-0.413237  0.390138  0.048467]
3623,[-2.4419618  1.7854083  2.5063202  1.1761062  1.7397294  0.5635303 -0.4146499],[-0.413758  0.389586  0.049397]
3624,[-2.4416039  1.7855552  2.5037222  1.176796   1.7397923  0.5635362 -0.4145514],[-0.414427  0.388871  0.050427]
3625,[-2.4401824  1.7856754  2.493706   1.1793655  1.7399831  0.5636443 -0.4146096],[-0.417883  0.385418  0.055744]
3626,[-2.4397283  1.7857745  2.4907148  1.1802156  1.7400699  0.5637151 -0.4146727],[-0.418815  0.38441   0.057279]
3627,[-2.4369028  1.7865222  2.4772823  1.1973327  1.7403331  0.5640891 -0.4146594],[-0.424941  0.377919  0.067572]
3628,[-2.4340122  1.7871402  2.4679072  1.2182597  1.7402549  0.5641225 -0.414562 ],[-0.43023   0.371923  0.077299]
3629,[-2.4336224  1.7873653  2.466527   1.2220926  1.7402673  0.5642002 -0.4146564],[-0.431017  0.371086  0.078667]
3630,[-2.4323812  1.787514   2.4624832  1.2372346  1.7402577  0.5642466 -0.4145542],[-0.434119  0.367627  0.084653]
3631,[-2.4314127  1.7878421  2.4603832  1.2452027  1.7403531  0.5645258 -0.4145774],[-0.436002  0.365717  0.088364]
3632,[-2.431462   1.7879718  2.460217   1.2465601  1.7403665  0.5643359 -0.4146567],[-0.436225  0.365441  0.088795]
3633,[-2.4313591  1.7880405  2.460216   1.2481089  1.7403741  0.5643973 -0.4146162],[-0.436348  0.365323  0.089202]
3634,[-2.4316986  1.7881148  2.4609208  1.2514486  1.7401586  0.5645837 -0.4146837],[-0.436614  0.365126  0.089867]
3635,[-2.4323778  1.7878764  2.4621451  1.2511027  1.7402368  0.5644494 -0.4146309],[-0.436321  0.36603   0.088839]
3636,[-2.4327991  1.7878745  2.4625983  1.2509001  1.7403121  0.5644758 -0.4145719],[-0.436273  0.366253  0.088608]
3637,[-2.4331188  1.7879108  2.4632015  1.2508017  1.7403235  0.5644569 -0.4146436],[-0.436157  0.366523  0.088303]
3638,[-2.4337304  1.7880748  2.4655297  1.2505941  1.7405248  0.5643778 -0.4145893],[-0.435545  0.367756  0.087181]
3639,[-2.4340518  1.7880347  2.4659519  1.2505723  1.7405343  0.5644185 -0.4146245],[-0.435417  0.367986  0.086932]
3640,[-2.4343679  1.7879832  2.467026   1.250355   1.7406898  0.5644081 -0.4146245],[-0.435081  0.368542  0.086121]
3641,[-2.4341719  1.7879375  2.4671631  1.2502383  1.7407002  0.5644995 -0.4146298],[-0.435007  0.368573  0.085963]
3642,[-2.4341433  1.7878383  2.4671631  1.2500144  1.7404847  0.564404  -0.4145415],[-0.434822  0.368334  0.085772]
3643,[-2.4341385  1.7878745  2.4671118  1.250249   1.7404714  0.5644307 -0.41461  ],[-0.43484   0.368223  0.085879]
3644,[-2.4339893  1.7880138  2.4658084  1.2503612  1.7402883  0.5644515 -0.4145978],[-0.435207  0.367677  0.086735]
3645,[-2.4339252  1.7879146  2.4636176  1.2506589  1.7404943  0.5644701 -0.4145887],[-0.436001  0.367264  0.087953]
3646,[-2.4340556  1.7879699  2.4634538  1.2507104  1.7405744  0.5644799 -0.4146258],[-0.436088  0.36723   0.088109]
3647,[-2.4340429  1.7881244  2.462759   1.2508898  1.7406259  0.56442   -0.4145642],[-0.436387  0.36703   0.088699]
3648,[-2.4340672  1.7881625  2.4629042  1.2509401  1.7406583  0.5644228 -0.4146481],[-0.436323  0.366956  0.088679]
3649,[-2.4340372  1.788092   2.463016   1.2509516  1.7405419  0.5644548 -0.4145811],[-0.436261  0.366972  0.088609]
3650,[-2.4339783  1.7881129  2.4641433  1.2506387  1.7404056  0.5644931 -0.4145794],[-0.435871  0.367267  0.087825]
3651,[-2.4340441  1.7880672  2.4655454  1.2504146  1.7405486  0.5643785 -0.4145828],[-0.435473  0.36779   0.087048]
3652,[-2.4340436  1.788029   2.4656792  1.2505231  1.7405934  0.5644602 -0.4146255],[-0.43538   0.367873  0.086927]
3653,[-2.4340851  1.787968   2.4659052  1.2503127  1.7405524  0.5643729 -0.4145774],[-0.435215  0.367991  0.086651]
3654,[-2.4340358  1.7880805  2.4658272  1.2503721  1.7405448  0.5644518 -0.4145119],[-0.4353    0.367854  0.086839]
3655,[-2.4339767  1.7880786  2.4655137  1.2504169  1.7404723  0.5644107 -0.4146368],[-0.435382  0.367804  0.086932]
3656,[-2.4340069  1.7880843  2.4655252  1.2504908  1.7404418  0.5644484 -0.4145868],[-0.43544   0.367698  0.08705 ]
3657,[-2.4340065  1.7880443  2.4647932  1.2505435  1.7404971  0.5644514 -0.4145451],[-0.435651  0.367472  0.087474]
3658,[-2.4340234  1.7881129  2.4644907  1.250573   1.7405076  0.5644122 -0.414587 ],[-0.435728  0.367431  0.087584]
3659,[-2.4340794  1.7881034  2.463794   1.2507284  1.7405353  0.5643966 -0.4146936],[-0.436039  0.367215  0.088132]
3660,[-2.434046   1.7880462  2.4635732  1.2506497  1.7405267  0.5644624 -0.4145817],[-0.436067  0.367217  0.088187]
3661,[-2.4340305  1.7881015  2.4630969  1.2505082  1.7405601  0.564427  -0.4146684],[-0.43617   0.367177  0.088299]
3662,[-2.4340415  1.7879661  2.4629381  1.2505285  1.7405963  0.5644176 -0.4146866],[-0.436208  0.367157  0.088337]
3663,[-2.4340558  1.7880443  2.4627478  1.2505105  1.7405047  0.564455  -0.4146216],[-0.436256  0.367121  0.08839 ]
3664,[-2.4340339  1.7882159  2.4623892  1.2506433  1.7406402  0.5644745 -0.4146935],[-0.4364    0.366952  0.088679]
3665,[-2.4339898  1.7881683  2.4619939  1.2506464  1.7404904  0.5644004 -0.4146328],[-0.436514  0.366758  0.089011]
3666,[-2.4341056  1.7880996  2.4618785  1.2506599  1.7405238  0.5643691 -0.4146304],[-0.436526  0.366748  0.089022]
3667,[-2.4340336  1.7880748  2.4616377  1.2504272  1.7405047  0.5643919 -0.414605 ],[-0.436612  0.366751  0.089035]
3668,[-2.4340069  1.7879871  2.4615808  1.2505909  1.7405715  0.5644507 -0.4146003],[-0.436634  0.36676   0.089053]
3669,[-2.4340258  1.7880405  2.4614537  1.2505761  1.7405562  0.5643954 -0.4146656],[-0.436669  0.366756  0.089188]
3670,[-2.4339774  1.7880748  2.4613659  1.2505113  1.7405391  0.5644438 -0.4145975],[-0.436676  0.366753  0.089224]
3671,[-2.4339702  1.7880786  2.4613719  1.2505177  1.7404351  0.5644284 -0.4146116],[-0.436685  0.366726  0.089224]
3672,[-2.4340363  1.7881282  2.4612114  1.2504921  1.7405877  0.5644227 -0.4145734],[-0.436735  0.366669  0.089373]
3673,[-2.4340582  1.7880557  2.4611475  1.2505941  1.7405133  0.5644575 -0.4146557],[-0.436754  0.366645  0.089376]
3674,[-2.4340255  1.7880481  2.4611509  1.2506042  1.7405524  0.5644407 -0.4146561],[-0.436749  0.366654  0.089378]
3675,[-2.433995   1.7880901  2.4612207  1.2504504  1.7404981  0.5644419 -0.4146166],[-0.436731  0.366681  0.089375]
3676,[-2.4339831  1.7880252  2.4611959  1.2506199  1.7405019  0.5643565 -0.4146095],[-0.436731  0.366695  0.089366]
3677,[-2.4340713  1.7880157  2.4611819  1.2505918  1.7404408  0.5644627 -0.4146351],[-0.436705  0.366697  0.0893  ]
3678,[-2.4340553  1.7880443  2.4612858  1.2505381  1.7405515  0.5644623 -0.4145961],[-0.436709  0.366677  0.089252]
3679,[-2.4340551  1.7881396  2.4612994  1.2506481  1.7404904  0.5644356 -0.4145815],[-0.436699  0.366697  0.089309]
3680,[-2.4340625  1.7880595  2.4612005  1.2505255  1.7404008  0.5644216 -0.4146198],[-0.436697  0.366696  0.089305]
3681,[-2.4340208  1.7881225  2.4612474  1.250537   1.7404294  0.5644448 -0.4145702],[-0.436724  0.366674  0.089354]
3682,[-2.4340425  1.7881206  2.4611673  1.2505387  1.7404923  0.5644444 -0.4146882],[-0.436728  0.366673  0.089354]
3683,[-2.4340549  1.788092   2.461226   1.2505859  1.7405076  0.5644091 -0.4145984],[-0.436726  0.366678  0.089352]
3684,[-2.4340677  1.7880405  2.4611979  1.2506218  1.7405066  0.5643775 -0.4145953],[-0.436707  0.366687  0.089328]
3685,[-2.434124   1.7881225  2.4612081  1.2505884  1.7404981  0.5643921 -0.4146023],[-0.436727  0.366681  0.089354]
3686,[-2.4340754  1.7881148  2.4612548  1.2505639  1.7404351  0.5644643 -0.4146923],[-0.436729  0.366678  0.089365]
3687,[-2.4340429  1.7880672  2.4611523  1.2505808  1.7404866  0.5643881 -0.4146078],[-0.436722  0.366668  0.089358]
3688,[-2.4339621  1.7880481  2.461201   1.2505481  1.7405229  0.564411  -0.4146   ],[-0.436725  0.36666   0.089361]
3689,[-2.4340386  1.7880996  2.461242   1.2504908  1.7403989  0.5644166 -0.4145464],[-0.43672   0.366655  0.089352]
3690,[-2.4340541  1.7881339  2.4611111  1.2506361  1.7404809  0.5644861 -0.4146138],[-0.436728  0.36667   0.089366]
3691,[-2.4339457  1.7881225  2.4611931  1.2505119  1.7405219  0.5643973 -0.4145869],[-0.436723  0.366665  0.089365]
3692,[-2.434051   1.7881053  2.4612024  1.2505815  1.7404742  0.5644478 -0.4146644],[-0.436724  0.366662  0.089364]
3693,[-2.4340875  1.7879737  2.4601259  1.2497855  1.7403874  0.5644146 -0.4146414],[-0.436811  0.366611  0.089369]
3694,[-2.4340587  1.7879451  2.4582508  1.2499992  1.7404065  0.5644364 -0.414585 ],[-0.437435  0.366196  0.090278]
3695,[-2.4340196  1.7879813  2.4576399  1.2502358  1.7404799  0.5644688 -0.4145669],[-0.437591  0.366053  0.090546]
3696,[-2.4340842  1.7879852  2.4571815  1.2502161  1.7404408  0.5644406 -0.4145622],[-0.437727  0.365929  0.090918]
3697,[-2.4340141  1.7882274  2.4548888  1.2506716  1.7404742  0.5644147 -0.4147048],[-0.438419  0.365224  0.092426]
3698,[-2.4339638  1.7881168  2.4543471  1.2507995  1.7404227  0.5645058 -0.4146145],[-0.438566  0.365098  0.092678]
3699,[-2.4339533  1.7882198  2.4529386  1.2509111  1.7405391  0.5644218 -0.4146757],[-0.439133  0.364676  0.093607]
3700,[-2.4340863  1.7881187  2.4523857  1.2503929  1.7404742  0.564432  -0.4146089],[-0.439204  0.364628  0.09371 ]
3701,[-2.4339979  1.7881454  2.4522219  1.2504263  1.7405925  0.564442  -0.4146508],[-0.439272  0.364667  0.093643]
3702,[-2.4340587  1.7881072  2.4522731  1.2504768  1.7405171  0.5644118 -0.41465  ],[-0.439271  0.364671  0.093643]
3703,[-2.4339762  1.7882083  2.452388   1.2504898  1.7405887  0.5644539 -0.4146383],[-0.43923   0.364674  0.093695]
3704,[-2.4339609  1.7881721  2.4522402  1.2505291  1.7404532  0.5644333 -0.4145922],[-0.439241  0.364634  0.093641]
3705,[-2.4340057  1.7880862  2.4522457  1.2505471  1.7404485  0.5644323 -0.4145625],[-0.439236  0.364618  0.093624]
3706,[-2.4339707  1.7881129  2.4523187  1.2505741  1.7405486  0.5644352 -0.4145676],[-0.439231  0.364646  0.093636]
3707,[-2.4339967  1.7880767  2.4522772  1.2504916  1.7404685  0.5644214 -0.4145932],[-0.439222  0.364654  0.093667]
3708,[-2.4340348  1.7881549  2.4523225  1.2504053  1.7404618  0.5644251 -0.4146085],[-0.439227  0.364666  0.093681]
3709,[-2.4341033  1.788153   2.4522429  1.2506329  1.7404819  0.5644463 -0.4146547],[-0.439237  0.364669  0.093672]
3710,[-2.4340446  1.7881072  2.4523358  1.2504621  1.7405801  0.5644355 -0.4145645],[-0.439247  0.364662  0.093651]
3711,[-2.4340184  1.7881377  2.4522984  1.2505174  1.740561   0.5644228 -0.414637 ],[-0.439236  0.36466   0.093667]
3712,[-2.4340665  1.7882369  2.4522464  1.2504303  1.7404189  0.5644537 -0.4146107],[-0.439222  0.364631  0.093702]
3713,[-2.4339788  1.7881568  2.4523058  1.2504667  1.7404799  0.5644535 -0.4145934],[-0.439227  0.364637  0.093677]
3714,[-2.4339955  1.7881644  2.4522851  1.2505053  1.7404695  0.5644588 -0.4147142],[-0.439229  0.364602  0.093668]
3715,[-2.4297135  1.7961238  2.4537506  1.2456956  1.7447209  0.5629568 -0.4146207],[-0.438978  0.364927  0.093539]
3716,[-2.4258981  1.8279098  2.4652116  1.234378   1.7491221  0.5602436 -0.4146267],[-0.434825  0.366121  0.097732]
3717,[-2.4255402  1.8405898  2.4686475  1.2308857  1.7462363  0.5595582 -0.4146055],[-0.433682  0.366286  0.099722]
3718,[-2.4250305  1.8889487  2.478025   1.2191808  1.7317958  0.5615049 -0.4146519],[-0.429271  0.365774  0.114608]
3719,[-2.4257283  1.9005569  2.4784808  1.2166792  1.7294478  0.5616384 -0.4145612],[-0.428948  0.365811  0.118226]
3720,[-2.4282041  1.9408687  2.4745395  1.2152209  1.7302489  0.5618082 -0.4146324],[-0.429922  0.366945  0.137604]
3721,[-2.4291098  1.9499686  2.4721103  1.2151468  1.7320151  0.5616011 -0.4146032],[-0.430485  0.367289  0.141757]
3722,[-2.4340775  1.9938472  2.4595096  1.217995   1.7433095  0.5616121 -0.41458  ],[-0.43387   0.369889  0.16759 ]
3723,[-2.4351518  2.0316013  2.4528069  1.2229502  1.7480102  0.5614712 -0.4146179],[-0.434658  0.371355  0.189163]
3724,[-2.4354529  2.0410369  2.4518611  1.2250694  1.7483249  0.5617477 -0.4146144],[-0.434584  0.371436  0.193449]
3725,[-2.4353366  2.0866397  2.4490483  1.2343514  1.744554   0.5619931 -0.4146206],[-0.432676  0.3718    0.218015]
3726,[-2.4432588  2.1002124  2.4381928  1.2445478  1.7381921  0.5661408 -0.4146197],[-0.431957  0.371956  0.236708]
3727,[-2.4450767  2.0989478  2.435189   1.24955    1.7378869  0.5664135 -0.4146062],[-0.432637  0.371949  0.238906]
3728,[-2.4452889  2.0855868  2.4261558  1.2744645  1.7442994  0.5658396 -0.4146408],[-0.438126  0.371977  0.244351]
3729,[-2.4428849  2.0712379  2.4259872  1.2865734  1.7618318  0.5633591 -0.4146025],[-0.441921  0.372521  0.240551]
3730,[-2.4413781  2.0710414  2.4354749  1.2842469  1.7559247  0.5629219 -0.4146145],[-0.439671  0.371488  0.234799]
3731,[-2.4407227  2.0714515  2.4382956  1.2834095  1.7527814  0.5631484 -0.414584 ],[-0.438973  0.371113  0.23376 ]
3732,[-2.4403059  2.0717281  2.4409165  1.2820691  1.7494502  0.5631217 -0.4146201],[-0.438301  0.37066   0.232629]
3733,[-2.4377644  2.0720027  2.4472783  1.2771984  1.7424436  0.5634453 -0.4146144],[-0.436082  0.36927   0.227767]
3734,[-2.4369059  2.071709   2.4486825  1.2750963  1.7412753  0.5632784 -0.4146484],[-0.435704  0.369087  0.226449]
3735,[-2.4340436  2.0692027  2.4530277  1.2666394  1.7421737  0.5627697 -0.4145851],[-0.434616  0.36877   0.219576]
3736,[-2.433743   2.0697711  2.4547312  1.257733   1.7433505  0.5628928 -0.4146218],[-0.433547  0.369325  0.21634 ]
3737,[-2.434999   2.0701278  2.4544752  1.254764   1.7432933  0.562901  -0.4146388],[-0.433407  0.370081  0.21594 ]
3738,[-2.4354117  2.0700744  2.4541869  1.2545615  1.7434335  0.56301   -0.4145885],[-0.433539  0.370318  0.216063]
3739,[-2.4356151  2.0700915  2.4539986  1.2546995  1.7437854  0.5629551 -0.4145866],[-0.433636  0.370517  0.216118]
3740,[-2.436372   2.0699638  2.4523737  1.2548552  1.7470632  0.5629246 -0.4145932],[-0.434345  0.371402  0.216851]
3741,[-2.4367614  2.0701984  2.4511995  1.2551861  1.7487836  0.5629678 -0.4146231],[-0.434574  0.371598  0.217839]
3742,[-2.4366708  2.0703605  2.4509583  1.2552006  1.7486587  0.5629288 -0.4145782],[-0.434583  0.371511  0.218062]
3743,[-2.436229   2.0703967  2.449888   1.2553076  1.7481284  0.5629819 -0.4146178],[-0.434671  0.370891  0.218825]
3744,[-2.4358249  2.0703471  2.4499676  1.2552767  1.7478223  0.5629297 -0.4145868],[-0.434602  0.370563  0.218778]
3745,[-2.4357305  2.0703014  2.4500589  1.2552514  1.7477441  0.5629608 -0.4145843],[-0.434564  0.370529  0.21872 ]
3746,[-2.435745   2.07037    2.4507906  1.2551903  1.747416   0.5629466 -0.4146496],[-0.434385  0.370618  0.218195]
3747,[-2.4358227  2.0703166  2.4509327  1.2550688  1.747376   0.5630161 -0.4146173],[-0.434345  0.370673  0.218039]
3748,[-2.4357657  2.0702785  2.4520078  1.254967   1.7473807  0.5629131 -0.4145991],[-0.434234  0.37103   0.217209]
3749,[-2.4358354  2.0703147  2.4521332  1.2548912  1.747437   0.5628985 -0.414674 ],[-0.434211  0.37106   0.217121]
3750,[-2.4358003  2.0702766  2.4525001  1.2549152  1.7473969  0.5629222 -0.4146084],[-0.434116  0.371082  0.216871]
3751,[-2.435884   2.0703204  2.4523711  1.2549188  1.7473578  0.5629624 -0.4145893],[-0.434101  0.371071  0.216852]
3752,[-2.435848   2.0702689  2.4523783  1.2548717  1.7473722  0.5629995 -0.4146678],[-0.434091  0.371052  0.21685 ]
3753,[-2.43576    2.0703014  2.452198   1.2549556  1.7472949  0.5629553 -0.4145855],[-0.434115  0.370895  0.217038]
