id,joint_position,m6
2385,[-2.4504538  1.4275249  1.4267306 -0.7652985  1.2318535  0.9661463 -0.2409431],[1.199027 0.441176 0.152318]
2386,[-2.4505355  1.4275783  1.4267652 -0.7652634  1.2318516  0.9716201 -0.2408924],[1.199617 0.440797 0.152444]
2387,[-2.4504356  1.4274829  1.4268441 -0.7651662  1.2318192  0.9875317 -0.2409466],[1.201773 0.439343 0.152963]
2388,[-2.450449   1.4275554  1.4268143 -0.7653933  1.231895   0.9930021 -0.2409296],[1.202282 0.439004 0.153083]
2389,[-2.4504087  1.4275649  1.4268156 -0.7652768  1.2318749  0.998134  -0.2409467],[1.202778 0.438667 0.153217]
2390,[-2.45048    1.4275382  1.4267968 -0.7652938  1.2319169  1.0176198 -0.2409568],[1.205435 0.43692  0.153848]
2391,[-2.4504333  1.4275478  1.426839  -0.7653485  1.231914   1.035205  -0.2410117],[1.207691 0.435309 0.15448 ]
2392,[-2.4505482  1.4276355  1.4267724 -0.7653852  1.2319083  1.0393332 -0.2409378],[1.208108 0.435015 0.154623]
2393,[-2.4504232  1.4275401  1.4267484 -0.7653242  1.2319574  1.0435328 -0.2408872],[1.208505 0.434719 0.15476 ]
2394,[-2.4504519  1.4274581  1.4269201 -0.7654062  1.2319031  1.0557588 -0.2409162],[1.210149 0.433525 0.155264]
2395,[-2.45049    1.4275439  1.4268725 -0.7653346  1.2318616  1.0593933 -0.2410289],[1.210516 0.433238 0.155378]
2396,[-2.4504945  1.4275153  1.4268506 -0.7653468  1.2319655  1.0708637 -0.2408899],[1.21201  0.43213  0.155853]
2397,[-2.4504857  1.4275592  1.4268237 -0.7653686  1.2319365  1.0778091 -0.241008 ],[1.212469 0.43161  0.156116]
2398,[-2.4505253  1.427542   1.4268951 -0.7655165  1.2319803  1.0813727 -0.2410298],[1.212771 0.431352 0.156221]
2399,[-2.4504793  1.4275382  1.4268755 -0.7653683  1.2319164  1.0938326 -0.2409326],[1.214341 0.430156 0.156763]
2400,[-2.4504387  1.42742    1.4268212 -0.7653659  1.2319446  1.106938  -0.2410038],[1.216184 0.428887 0.157344]
2401,[-2.4504015  1.4275687  1.4268909 -0.7654534  1.2319694  1.1174588 -0.2409585],[1.217386 0.427903 0.157832]
2402,[-2.4505081  1.4275306  1.4269296 -0.7655152  1.2320952  1.1246182 -0.2410044],[1.218277 0.427182 0.158143]
2403,[-2.450449   1.4275249  1.4268731 -0.7654501  1.2319579  1.1259396 -0.2410405],[1.218446 0.427061 0.158207]
2404,[-2.4504519  1.427542   1.4269282 -0.765529   1.231986   1.1330919 -0.2409807],[1.219244 0.426405 0.15852 ]
2405,[-2.4503977  1.4274829  1.4270022 -0.7655546  1.2320018  1.134438  -0.2410151],[1.219359 0.426304 0.158559]
2406,[-2.4504271  1.427502   1.4269817 -0.7655405  1.2319746  1.1389922 -0.2409813],[1.219917 0.425845 0.158801]
2407,[-2.450439   1.4275611  1.426973  -0.7655482  1.2320123  1.1407068 -0.2410168],[1.220164 0.425591 0.15892 ]
2408,[-2.4504771  1.4275211  1.4269118 -0.7655222  1.2320037  1.1408417 -0.2409644],[1.220194 0.425579 0.158936]
2409,[-2.4504509  1.4274791  1.4269124 -0.7653692  1.2320132  1.1409749 -0.2409364],[1.220208 0.425564 0.158939]
2410,[-2.4505193  1.4275935  1.4270796 -0.7655811  1.2320275  1.1430953 -0.2409451],[1.220415 0.425495 0.159002]
2411,[-2.4504471  1.4274676  1.4270055 -0.765587   1.2319775  1.1436785 -0.2409561],[1.220526 0.425358 0.159033]
2412,[-2.4503891  1.4275153  1.4270082 -0.7655646  1.2319798  1.1436458 -0.2409071],[1.220521 0.425355 0.159031]
2413,[-2.4504447  1.4275153  1.4270557 -0.7655699  1.232017   1.1436508 -0.2409697],[1.220546 0.425361 0.159031]
2414,[-2.4505069  1.4276298  1.427089  -0.7655206  1.2320638  1.1435341 -0.2409206],[1.220529 0.425364 0.159025]
2415,[-2.4504092  1.4275249  1.4270737 -0.7653939  1.2320127  1.1433693 -0.2409811],[1.220511 0.425371 0.159029]
2416,[-2.4504552  1.4275726  1.4269593 -0.7654492  1.2319975  1.1415756 -0.2410368],[1.220359 0.425478 0.158973]
2417,[-2.4504926  1.4275535  1.4269723 -0.7654884  1.2319984  1.1373013 -0.2409264],[1.2199   0.425868 0.158787]
2418,[-2.4504049  1.4275535  1.4269966 -0.7654528  1.2319503  1.1354276 -0.2409456],[1.21976  0.425991 0.158724]
2419,[-2.4504278  1.4275172  1.4270743 -0.7654672  1.2319674  1.1332656 -0.240888 ],[1.219592 0.426125 0.15865 ]
2420,[-2.4504681  1.4275249  1.4269536 -0.7654231  1.2320228  1.1253343 -0.2409376],[1.218685 0.426858 0.158298]
2421,[-2.4504459  1.4274924  1.4270008 -0.7655146  1.2320518  1.1194504 -0.2410074],[1.218144 0.427321 0.158091]
2422,[-2.4504266  1.4275211  1.4269935 -0.7654335  1.2319455  1.106395  -0.2409429],[1.216718 0.428525 0.157511]
2423,[-2.450475   1.4274696  1.4269872 -0.765464   1.2320089  1.090897  -0.2409336],[1.214894 0.429974 0.156822]
2424,[-2.4503925  1.4275973  1.4270543 -0.7653809  1.2320361  1.0870701 -0.240866 ],[1.214275 0.430288 0.156702]
2425,[-2.450449   1.4276031  1.4270355 -0.7654638  1.2319694  1.0831361 -0.2409224],[1.213906 0.43058  0.156567]
2426,[-2.4505301  1.4275458  1.4270924 -0.7654616  1.2319584  1.07046   -0.240976 ],[1.212323 0.431835 0.156027]
2427,[-2.4504421  1.4275573  1.4269556 -0.7653955  1.2319746  1.0664171 -0.2409904],[1.211912 0.432163 0.155895]
2428,[-2.4504168  1.4275649  1.4270035 -0.7655228  1.2320075  1.0496491 -0.2410027],[1.210141 0.433625 0.155205]
2429,[-2.4504411  1.4275458  1.4269691 -0.7653996  1.2319794  1.0449412 -0.2409339],[1.209709 0.43394  0.155075]
2430,[-2.4504788  1.427584   1.4269384 -0.7654667  1.2319899  1.0257925 -0.2409275],[1.207386 0.4356   0.154349]
2431,[-2.4504037  1.4274944  1.4269483 -0.7653932  1.2320156  1.020565  -0.2410147],[1.206869 0.435975 0.154197]
2432,[-2.4504492  1.4274867  1.4269502 -0.7654223  1.2320342  1.0046312 -0.2409399],[1.205264 0.437109 0.153768]
2433,[-2.4503481  1.4275954  1.4269929 -0.7653707  1.2319069  0.9990436 -0.2409362],[1.203956 0.437885 0.153469]
2434,[-2.4504783  1.4275592  1.426958  -0.7654638  1.2319589  0.9935892 -0.2409218],[1.203405 0.438262 0.153342]
2435,[-2.450464   1.4275535  1.4269913 -0.7653881  1.2319822  0.9701053 -0.2410037],[1.200593 0.440244 0.152629]
2436,[-2.4504673  1.4275954  1.4269919 -0.7652751  1.2319221  0.9638992 -0.2408954],[1.200021 0.440631 0.152489]
2437,[-2.4503973  1.4275859  1.4270167 -0.7653212  1.2319889  0.9578497 -0.2409963],[1.199394 0.441025 0.15233 ]
2438,[-2.4504893  1.4275668  1.4269906 -0.765366   1.2319045  0.9328743 -0.2408924],[1.196193 0.443078 0.151657]
2439,[-2.4505038  1.4274867  1.4269018 -0.7653527  1.2318888  0.9264262 -0.2409202],[1.195505 0.443507 0.151523]
2440,[-2.4504509  1.4275153  1.4268812 -0.7653337  1.231956   0.899914  -0.2409706],[1.191952 0.445679 0.150911]
2441,[-2.4504783  1.4275001  1.4269965 -0.7653142  1.2318416  0.8930054 -0.241002 ],[1.191242 0.4461   0.150784]
2442,[-2.4504988  1.4275954  1.4268881 -0.7653192  1.2318902  0.8649645 -0.2409659],[1.18825  0.447834 0.150324]
2443,[-2.4504645  1.4275516  1.426836  -0.7652974  1.2318053  0.8369556 -0.2409675],[1.183628 0.450394 0.149751]
2444,[-2.4505243  1.4275382  1.4269516 -0.7652856  1.2319207  0.8296841 -0.2409674],[1.182842 0.450822 0.149652]
2445,[-2.4504318  1.4276221  1.4268529 -0.7653068  1.231792   0.7920684 -0.2409035],[1.177879 0.453452 0.149194]
2446,[-2.4504473  1.427542   1.4269348 -0.7651784  1.2317991  0.7541198 -0.2410434],[1.172753 0.455943 0.14889 ]
2447,[-2.4504485  1.4275458  1.4268426 -0.7651012  1.2318559  0.7225894 -0.240996 ],[1.168222 0.458019 0.148747]
2448,[-2.4503894  1.4275172  1.4268785 -0.7651506  1.2317138  0.7145942 -0.2410142],[1.167277 0.458352 0.148743]
2449,[-2.4504676  1.4275802  1.4269031 -0.7652147  1.2317824  0.6824607 -0.2409406],[1.16258  0.460386 0.148747]
2450,[-2.4504158  1.427605   1.4268665 -0.7651508  1.2317562  0.6741423 -0.2409192],[1.161581 0.46075  0.148772]
2451,[-2.4505267  1.4275573  1.4268465 -0.7651227  1.2317705  0.6658641 -0.2409619],[1.160596 0.461159 0.14879 ]
2452,[-2.4505196  1.4275726  1.4268851 -0.7650783  1.2316494  0.6317974 -0.2409302],[1.155556 0.463196 0.149031]
2453,[-2.4504728  1.427563   1.4267443 -0.7651571  1.2317472  0.5883363 -0.2410592],[1.150317 0.465091 0.149403]
2454,[-2.4504569  1.4274867  1.4268273 -0.765093   1.2317491  0.5521992 -0.2409852],[1.143821 0.467239 0.150074]
2455,[-2.4504743  1.4275821  1.4267904 -0.7650965  1.2317376  0.5429447 -0.2409624],[1.142695 0.467582 0.150187]
2456,[-2.4503918  1.4275287  1.4268165 -0.7650677  1.2317233  0.5342826 -0.2409055],[1.141567 0.467903 0.150343]
2457,[-2.4504607  1.4275401  1.426772  -0.7651375  1.2315645  0.4980696 -0.2409719],[1.1361   0.469516 0.151142]
2458,[-2.4504197  1.4275935  1.4267102 -0.7650105  1.2315187  0.4610873 -0.2409717],[1.130381 0.470993 0.152122]
2459,[-2.4504402  1.4275439  1.4267499 -0.765076   1.2315707  0.451616  -0.2409983],[1.129251 0.471246 0.152355]
2460,[-2.4503834  1.4275878  1.4267143 -0.7650924  1.2315164  0.4042555 -0.240846 ],[1.122275 0.47281  0.153802]
2461,[-2.4504962  1.4276202  1.4268234 -0.7650633  1.2315559  0.3947656 -0.2409068],[1.121114 0.473014 0.154089]
2462,[-2.4504342  1.4276279  1.4267241 -0.7649609  1.231575   0.3662525 -0.2410024],[1.116481 0.473914 0.155225]
2463,[-2.4505332  1.4276298  1.4267256 -0.7650276  1.2315297  0.3567838 -0.2409207],[1.11533  0.474113 0.155509]
2464,[-2.4505007  1.4276355  1.4267675 -0.7650662  1.2314181  0.3190556 -0.2410026],[1.109431 0.475025 0.157251]
2465,[-2.4504721  1.4275001  1.4267632 -0.7649744  1.2314334  0.3094053 -0.2408991],[1.108332 0.475177 0.157541]
2466,[-2.4505     1.4276164  1.4267788 -0.7649606  1.2314796  0.3000072 -0.2409337],[1.10722  0.475324 0.157873]
2467,[-2.4504018  1.4275478  1.4267139 -0.7649652  1.2313709  0.2621972 -0.2409414],[1.101668 0.475966 0.159638]
2468,[-2.4505219  1.4276126  1.4267483 -0.764982   1.231113   0.2148493 -0.2409665],[1.094967 0.476521 0.161982]
2469,[-2.4504976  1.4275935  1.4266987 -0.7649547  1.2312517  0.176884  -0.2409459],[1.089265 0.476735 0.164183]
2470,[-2.4504259  1.4276317  1.426764  -0.7649357  1.2313094  0.1673307 -0.2409679],[1.088162 0.476771 0.164643]
2471,[-2.4504516  1.4275439  1.4267901 -0.7649322  1.2311401  0.1201882 -0.2410219],[1.081664 0.476872 0.167432]
2472,[-2.4504652  1.4275821  1.4266831 -0.7650104  1.2311621  0.0730537 -0.2409723],[1.075257 0.476662 0.170398]
2473,[-2.4504864  1.4276088  1.4267895 -0.7649893  1.2310438  0.0364071 -0.2410197],[1.070189 0.476366 0.172933]
2474,[-2.4504242  1.4276241  1.4267523 -0.7649999  1.2310815  0.0269812 -0.2409305],[1.070189 0.476366 0.172933]
2475,[-2.4504545  1.4276069  1.4267198 -0.7650095  1.2310767  0.0179244 -0.2408778],[1.068094 0.476203 0.174016]
2476,[-2.450465   1.4275363  1.4267424 -0.7649918  1.2310348 -0.009929  -0.2409119],[1.064019 0.475736 0.176249]
2477,[-2.4505081  1.4275554  1.4267441 -0.7649163  1.230938  -0.0191154 -0.2409277],[1.06299  0.475623 0.176805]
2478,[-2.4504862  1.4276241  1.4267178 -0.7649385  1.2308259 -0.0552406 -0.241007 ],[1.05803  0.474912 0.179672]
2479,[-2.4504037  1.4276126  1.4267012 -0.7650177  1.230916  -0.0645923 -0.2409312],[1.057092 0.474722 0.180233]
2480,[-2.450413   1.4275821  1.4267026 -0.7649727  1.2308841 -0.1180105 -0.2409729],[1.050409 0.473447 0.184414]
2481,[-2.4503906  1.4275382  1.4267855 -0.7650912  1.2307777 -0.1444018 -0.2409416],[1.046749 0.472607 0.186885]
2482,[-2.4504538  1.4276221  1.4267888 -0.7650768  1.2308826 -0.1532838 -0.2408791],[1.045806 0.472393 0.187514]
2483,[-2.4504988  1.4275897  1.4267381 -0.7650476  1.2307973 -0.1874242 -0.2409237],[1.041358 0.471072 0.190583]
2484,[-2.4505143  1.4275859  1.4267511 -0.7650496  1.2306762 -0.1960763 -0.2409294],[1.040623 0.470941 0.191202]
2485,[-2.4503825  1.4275516  1.4267514 -0.7650599  1.2307911 -0.2045905 -0.2409901],[1.039773 0.470641 0.191847]
2486,[-2.4505064  1.4276069  1.4267154 -0.7650696  1.2306809 -0.2380743 -0.2409161],[1.035539 0.469249 0.19503 ]
2487,[-2.4504647  1.4275973  1.4267579 -0.7650006  1.2306952 -0.2548091 -0.2408518],[1.033945 0.468665 0.196339]
2488,[-2.4505067  1.4276374  1.4267141 -0.7650984  1.2307563 -0.2626409 -0.2409378],[1.032326 0.468116 0.197638]
2489,[-2.4504807  1.4275363  1.4266499 -0.7649854  1.230618  -0.2784109 -0.2409325],[1.032326 0.468116 0.197638]
2490,[-2.4504657  1.4276183  1.4266551 -0.7650954  1.2306185 -0.31822   -0.2409193],[1.026497 0.465671 0.202693]
2491,[-2.4503827  1.4275439  1.4268069 -0.7650405  1.2305875 -0.3258331 -0.2410265],[1.026497 0.465671 0.202693]
2492,[-2.4504943  1.4275401  1.4266744 -0.7651446  1.2306919 -0.3480094 -0.2408909],[1.02304  0.464058 0.205782]
2493,[-2.4504077  1.4275897  1.4266863 -0.7651079  1.230432  -0.3559425 -0.241019 ],[1.022478 0.463742 0.206357]
2494,[-2.4504831  1.4275077  1.4267496 -0.765156   1.2304521 -0.3934004 -0.2410114],[1.018568 0.461651 0.21012 ]
2495,[-2.4504559  1.4276412  1.4267722 -0.7652124  1.230464  -0.4006668 -0.2409626],[1.017971 0.461269 0.210738]
2496,[-2.450418   1.427584   1.4268025 -0.7651588  1.2304668 -0.4216773 -0.2410031],[1.015642 0.459955 0.213108]
2497,[-2.4504819  1.4275363  1.4267517 -0.7650843  1.2305589 -0.4284507 -0.2409199],[1.015091 0.459587 0.213695]
2498,[-2.4505265  1.427563   1.4267911 -0.7651678  1.2304568 -0.4553201 -0.2409661],[1.012457 0.457942 0.216543]
2499,[-2.450453   1.4275821  1.4267828 -0.7650914  1.2303653 -0.4618481 -0.2409433],[1.011958 0.457548 0.217098]
2500,[-2.4504523  1.4275611  1.4267418 -0.7651278  1.2303839 -0.4682921 -0.2409221],[1.011467 0.457232 0.217659]
2501,[-2.4504223  1.4275439  1.4268082 -0.7650992  1.2304249 -0.4938139 -0.2409395],[1.009044 0.455468 0.22046 ]
2502,[-2.4505403  1.4275077  1.426797  -0.7652063  1.2303104 -0.5171558 -0.2409381],[1.006828 0.453782 0.223084]
2503,[-2.4504802  1.4276336  1.4267963 -0.7652093  1.2302618 -0.5235752 -0.2409484],[1.00643  0.453476 0.223597]
2504,[-2.4505062  1.4276298  1.4268152 -0.7652126  1.230279  -0.5517411 -0.2410454],[1.004064 0.451524 0.226588]
2505,[-2.4504673  1.4275249  1.426774  -0.7652096  1.2302346 -0.5722213 -0.2409756],[1.002357 0.449927 0.228905]
2506,[-2.4505041  1.4275096  1.4267979 -0.7652453  1.2302756 -0.577803  -0.2409092],[1.001954 0.449639 0.229393]
2507,[-2.4504683  1.427523   1.4268098 -0.7652171  1.2302518 -0.5923151 -0.2410186],[1.001009 0.448715 0.230705]
2508,[-2.4504247  1.4274009  1.4267743 -0.7652376  1.2301531 -0.5968718 -0.2408998],[1.000437 0.448138 0.231531]
2509,[-2.4505107  1.4275687  1.4268066 -0.7651253  1.2301674 -0.6014268 -0.2409182],[1.000107 0.447849 0.23196 ]
2510,[-2.4504099  1.4275687  1.426826  -0.765248   1.2302155 -0.6055047 -0.2409388],[0.999843 0.44757  0.232354]
2511,[-2.4504251  1.4275592  1.4268092 -0.7653196  1.2302113 -0.6186987 -0.2409597],[0.99874  0.446472 0.233956]
2512,[-2.450516   1.427523   1.4268457 -0.7652845  1.2301688 -0.6233303 -0.2409687],[0.998466 0.446212 0.234345]
2513,[-2.450465   1.4275764  1.426801  -0.7653073  1.2301502 -0.6433307 -0.2409842],[0.997501 0.445142 0.235801]
2514,[-2.4504225  1.427542   1.4267911 -0.765285   1.2301359 -0.6469627 -0.2410547],[0.99681  0.444411 0.236881]
2515,[-2.4504466  1.4275172  1.4268817 -0.7654037  1.2301807 -0.6610267 -0.2409832],[0.995802 0.443222 0.238494]
2516,[-2.4504411  1.4275535  1.4268439 -0.765264   1.2300572 -0.6736547 -0.2409623],[0.994907 0.442142 0.239955]
2517,[-2.4505215  1.4275478  1.426886  -0.7652848  1.2302103 -0.6762489 -0.2409881],[0.994692 0.441901 0.240279]
2518,[-2.4505212  1.4275115  1.4268686 -0.7652564  1.2300997 -0.6791875 -0.2409877],[0.994582 0.441758 0.240487]
2519,[-2.4505455  1.4275115  1.4268547 -0.7653449  1.2301297 -0.6870266 -0.2409348],[0.994095 0.441186 0.241308]
2520,[-2.450495   1.4275382  1.4268187 -0.7652779  1.230022  -0.6891834 -0.2409313],[0.993882 0.440867 0.241708]
2521,[-2.450444   1.4275897  1.4268608 -0.765318   1.230021  -0.6916093 -0.2409113],[0.99371  0.440687 0.241972]
2522,[-2.4505458  1.427542   1.4268756 -0.7654073  1.2301006 -0.6983703 -0.2409267],[0.993232 0.440086 0.242775]
2523,[-2.4504583  1.4275344  1.4268687 -0.7653102  1.2300868 -0.7001452 -0.2409879],[0.993143 0.439969 0.24295 ]
2524,[-2.4504414  1.4275935  1.4268299 -0.7653772  1.2301288 -0.7021999 -0.240887 ],[0.993023 0.439831 0.243148]
2525,[-2.4504864  1.427523   1.4269246 -0.7652766  1.2300887 -0.7092074 -0.2409298],[0.992555 0.43918  0.243984]
2526,[-2.4504137  1.4275211  1.4268521 -0.765308   1.2301335 -0.7116402 -0.2410243],[0.992429 0.439013 0.244222]
2527,[-2.4504795  1.4275153  1.4269727 -0.7653157  1.2299743 -0.713944  -0.2409942],[0.992254 0.438732 0.244535]
2528,[-2.4504597  1.4275268  1.4268421 -0.7653539  1.2299275 -0.7149554 -0.2410397],[0.992181 0.43864  0.244664]
2529,[-2.4505372  1.4275268  1.426898  -0.7653003  1.2300911 -0.7194827 -0.2409916],[0.991908 0.438269 0.245181]
2530,[-2.4504919  1.4275039  1.4268721 -0.7653748  1.2300024 -0.7200996 -0.2408587],[0.991879 0.438228 0.245234]
2531,[-2.4504099  1.4275401  1.4269265 -0.7653469  1.2300911 -0.721134  -0.2409734],[0.991803 0.4381   0.245389]
2532,[-2.4504335  1.4275439  1.4268996 -0.7653282  1.2300868 -0.721248  -0.2409824],[0.991796 0.438087 0.245402]
2533,[-2.4504316  1.4275916  1.4268924 -0.7653346  1.2300935 -0.7211967 -0.2409489],[0.991798 0.438095 0.245402]
2534,[-2.4504056  1.4275668  1.4269212 -0.7653629  1.2300172 -0.7212652 -0.240956 ],[0.991801 0.438093 0.245398]
2535,[-2.4504809  1.4275268  1.4269471 -0.7653507  1.2300138 -0.7211705 -0.2408088],[0.991806 0.438091 0.245397]
2536,[-2.450484   1.4274734  1.4269434 -0.7652727  1.2300744 -0.7211522 -0.2409298],[0.991812 0.438083 0.245387]
2537,[-2.450448   1.4275783  1.4268641 -0.7653748  1.2300353 -0.7198114 -0.2409286],[0.991858 0.438201 0.245289]
2538,[-2.4505093  1.4275401  1.4268919 -0.7653791  1.2300177 -0.7191703 -0.2408963],[0.991877 0.438249 0.24522 ]
2539,[-2.4503736  1.4275039  1.4269004 -0.7654108  1.230011  -0.7183926 -0.2409177],[0.991914 0.438301 0.24515 ]
2540,[-2.4503937  1.4275706  1.4268517 -0.7654455  1.2300653 -0.7167555 -0.2409152],[0.99209  0.438463 0.244897]
2541,[-2.4504936  1.427481   1.4269519 -0.7654588  1.2300038 -0.7164035 -0.2409262],[0.992108 0.43849  0.244861]
2542,[-2.4504547  1.427481   1.426898  -0.765376   1.2301192 -0.7108703 -0.2409367],[0.99235  0.438876 0.244349]
2543,[-2.4504466  1.4275268  1.426947  -0.7653031  1.2301006 -0.7085678 -0.2409703],[0.992435 0.439025 0.24418 ]
2544,[-2.4505277  1.4275554  1.4267879 -0.765278   1.2300816 -0.7061261 -0.2410059],[0.992527 0.439167 0.243994]
2545,[-2.4504998  1.4275268  1.4268399 -0.7652759  1.2300906 -0.6989812 -0.2408715],[0.992895 0.439635 0.24339 ]
2546,[-2.4504621  1.4275287  1.426909  -0.7653592  1.2300854 -0.6962671 -0.2409539],[0.993178 0.440017 0.24288 ]
2547,[-2.4504631  1.4275134  1.4268854 -0.7653965  1.2300258 -0.6909198 -0.2408899],[0.993494 0.440361 0.24239 ]
2548,[-2.4504721  1.4275916  1.426899  -0.7653531  1.2300982 -0.6848422 -0.241034 ],[0.993962 0.440928 0.241572]
2549,[-2.4504843  1.427584   1.4269109 -0.7652887  1.2301297 -0.6814946 -0.2410159],[0.994097 0.441136 0.241334]
2550,[-2.4504547  1.4276317  1.4269099 -0.7653951  1.2301393 -0.678515  -0.2409712],[0.994286 0.441385 0.240984]
2551,[-2.4504819  1.4275458  1.4268587 -0.7651894  1.230052  -0.6647736 -0.2410065],[0.995194 0.442466 0.239466]
2552,[-2.4504392  1.4274944  1.4269342 -0.7652961  1.2300887 -0.6611812 -0.2409523],[0.995377 0.442712 0.239151]
2553,[-2.4505007  1.427542   1.4268564 -0.7653533  1.2300968 -0.6457754 -0.2409366],[0.996432 0.443945 0.23749 ]
2554,[-2.450479   1.4276164  1.4268627 -0.7653068  1.2301807 -0.6417904 -0.2408982],[0.996675 0.444217 0.237098]
2555,[-2.4505069  1.4275935  1.4268533 -0.7653195  1.2300706 -0.6252266 -0.2410032],[0.997899 0.44554  0.235186]
2556,[-2.4504318  1.4275611  1.4269445 -0.765299   1.2302279 -0.6205056 -0.2409069],[0.998126 0.445769 0.234836]
2557,[-2.4504569  1.4275458  1.4268266 -0.7652615  1.2301984 -0.6011782 -0.2409616],[0.999551 0.447251 0.23274 ]
2558,[-2.4504373  1.4275878  1.4267989 -0.7652566  1.2301021 -0.5963542 -0.2409382],[0.999551 0.447251 0.23274 ]
2559,[-2.4504743  1.4275497  1.4269259 -0.7652357  1.2302818 -0.5811652 -0.2409592],[1.001152 0.448824 0.230495]
2560,[-2.4504488  1.4275325  1.4269096 -0.7652407  1.2301879 -0.5756465 -0.2409309],[1.001466 0.449168 0.230026]
2561,[-2.4504178  1.4275649  1.426829  -0.7652489  1.2301793 -0.5703736 -0.2409293],[1.00183  0.449485 0.229543]
2562,[-2.4504385  1.4275649  1.4268825 -0.7652805  1.2303171 -0.5481629 -0.2409535],[1.003669 0.451148 0.227114]
2563,[-2.4504356  1.4275058  1.4268597 -0.7652233  1.2302632 -0.5421917 -0.2409882],[1.004038 0.451479 0.226615]
2564,[-2.4504623  1.4275516  1.4269015 -0.7652789  1.2301459 -0.5244864 -0.2409778],[1.005651 0.452813 0.224547]
2565,[-2.4504654  1.427523   1.4268996 -0.7651986  1.2301836 -0.5186852 -0.2409237],[1.006035 0.453112 0.224064]
2566,[-2.4504812  1.4275401  1.4268312 -0.7651831  1.2302575 -0.4870979 -0.2410245],[1.008715 0.455208 0.220798]
2567,[-2.450449   1.427542   1.4268464 -0.7652476  1.2301669 -0.4809481 -0.2410271],[1.009233 0.455549 0.220219]
