id,joint_position,m6
1072,[-1.3081137  1.7208255  2.6975839  2.3358746  0.9292517 -0.9530083 -0.597667 ],[-0.101937 -0.207991  0.323238]
1073,[-1.308164   1.7207683  2.6976521  2.3359265  0.9293318 -0.9529701 -0.5976705],[-0.101922 -0.207993  0.323241]
1074,[-1.3081601  1.720753   2.6976948  2.3361046  0.9292884 -0.9530609 -0.5976998],[-0.102011 -0.207963  0.323246]
1075,[-1.3083556  1.720816   2.6975551  2.3359883  0.929358  -0.9529581 -0.5977136],[-0.102052 -0.207957  0.323241]
1076,[-1.3088335  1.7207626  2.6976266  2.3360898  0.9293571 -0.9530115 -0.5977032],[-0.102361 -0.20787   0.323231]
1077,[-1.3092748  1.7207683  2.6976931  2.3359597  0.9293742 -0.9529895 -0.5976527],[-0.102458 -0.207843  0.32324 ]
1078,[-1.3107275  1.7207645  2.6976147  2.3361211  0.9291406 -0.9530004 -0.597689 ],[-0.102784 -0.207683  0.323215]
1079,[-1.3112667  1.7208617  2.6976089  2.335896   0.9292097 -0.9530105 -0.597687 ],[-0.102872 -0.207663  0.323203]
1080,[-1.3144467  1.7207893  2.6976483  2.3360097  0.9291091 -0.9530228 -0.5977098],[-0.103608 -0.207439  0.323209]
1081,[-1.315413   1.7208255  2.6976616  2.3360343  0.9291549 -0.9530014 -0.5976093],[-0.10385  -0.207383  0.323221]
1082,[-1.3203371  1.7207378  2.6976211  2.3361447  0.9291844 -0.9529628 -0.5976878],[-0.105148 -0.206983  0.32325 ]
1083,[-1.3219163  1.7208579  2.697511   2.3359399  0.9291306 -0.9529773 -0.5976843],[-0.105501 -0.206897  0.323266]
1084,[-1.3283137  1.7208408  2.6975405  2.3359654  0.9291296 -0.9529716 -0.5976768],[-0.107338 -0.206283  0.323276]
1085,[-1.3301605  1.7206824  2.6976037  2.3359866  0.9292302 -0.9530102 -0.5977516],[-0.10774  -0.206151  0.323284]
1086,[-1.3377805  1.7208102  2.6975811  2.3359821  0.929193  -0.9530433 -0.5975827],[-0.109835 -0.205456  0.323263]
1087,[-1.3482292  1.7208369  2.6976328  2.3360517  0.929162  -0.9529814 -0.597711 ],[-0.112545 -0.204506  0.323264]
1088,[-1.3504081  1.7207835  2.6976161  2.3359375  0.9292073 -0.953027  -0.597723 ],[-0.112974 -0.204352  0.323241]
1089,[-1.352797   1.7208083  2.6976171  2.3360295  0.9292216 -0.9530102 -0.5976357],[-0.113494 -0.204195  0.323229]
1090,[-1.3603197  1.7207912  2.6976025  2.3359165  0.9290581 -0.9529044 -0.5976567],[-0.115438 -0.203484  0.323271]
1091,[-1.3629522  1.7207988  2.6975577  2.335973   0.9291167 -0.9529833 -0.5975984],[-0.116023 -0.203312  0.323292]
1092,[-1.3737334  1.7208408  2.6975133  2.3360863  0.9290557 -0.9529402 -0.5977013],[-0.118877 -0.202203  0.323326]
1093,[-1.3762336  1.7207816  2.6975098  2.3360579  0.9290662 -0.9529656 -0.5975977],[-0.119566 -0.201967  0.323355]
1094,[-1.3872865  1.7208408  2.6975079  2.3360865  0.9290576 -0.9530457 -0.597685 ],[-0.122849 -0.200678  0.323398]
1095,[-1.4032332  1.7207797  2.6974595  2.3360198  0.9292078 -0.953088  -0.5976171],[-0.126971 -0.198986  0.323363]
1096,[-1.4066715  1.7208083  2.6975267  2.3359528  0.9291534 -0.9530411 -0.5976768],[-0.12767  -0.198705  0.323353]
1097,[-1.4207052  1.7209018  2.6976271  2.3360186  0.9290338 -0.9530272 -0.5977096],[-0.131224 -0.197187  0.323308]
1098,[-1.4243762  1.7207816  2.6975443  2.3359919  0.9290571 -0.9530216 -0.597733 ],[-0.131973 -0.196864  0.32332 ]
1099,[-1.4283272  1.7207645  2.6975932  2.3358419  0.9290533 -0.9530029 -0.5977274],[-0.132693 -0.196531  0.323335]
1100,[-1.4401714  1.7207683  2.6975098  2.3359118  0.9291143 -0.9530398 -0.5976995],[-0.135883 -0.195128  0.323351]
1101,[-1.4442592  1.7208579  2.6975663  2.3359964  0.9289746 -0.9529657 -0.5976737],[-0.137006 -0.194679  0.323195]
1102,[-1.4617063  1.7208656  2.6974308  2.3359544  0.92905   -0.9530059 -0.5977119],[-0.141144 -0.192638  0.323422]
1103,[-1.4850935  1.7206958  2.6974192  2.3360562  0.9290733 -0.9530312 -0.597669 ],[-0.146806 -0.189803  0.323458]
1104,[-1.4900653  1.7207759  2.6973991  2.3359926  0.9289823 -0.9530044 -0.5976427],[-0.147716 -0.18933   0.323454]
1105,[-1.5093632  1.7207339  2.6975062  2.335995   0.9290624 -0.9529645 -0.5977519],[-0.152559 -0.186735  0.323421]
1106,[-1.5143654  1.7208827  2.6974394  2.3359551  0.9290915 -0.9530175 -0.5976109],[-0.153507 -0.186242  0.323423]
1107,[-1.5341579  1.720753   2.697551   2.3359745  0.9290628 -0.9530024 -0.5977   ],[-0.15848  -0.183474  0.323415]
1108,[-1.5393006  1.7207988  2.6975493  2.3360267  0.9291196 -0.9530506 -0.5977284],[-0.159451 -0.182914  0.323424]
1109,[-1.5591565  1.7207683  2.6975155  2.3360276  0.9290876 -0.9530022 -0.5976877],[-0.164367 -0.179994  0.323412]
1110,[-1.5643287  1.7207874  2.6975617  2.3359859  0.9291654 -0.953043  -0.5977293],[-0.165374 -0.179364  0.32344 ]
1111,[-1.5850959  1.7208293  2.6975038  2.3360198  0.9291549 -0.9530582 -0.5976554],[-0.170654 -0.176178  0.323276]
1112,[-1.5904337  1.7207759  2.6974816  2.3360322  0.9290266 -0.953091  -0.5977414],[-0.17164  -0.175508  0.323274]
1113,[-1.5958252  1.7208751  2.6975176  2.3358839  0.9290557 -0.9529865 -0.5976359],[-0.172586 -0.174869  0.323269]
1114,[-1.6173788  1.7208636  2.6974292  2.3359683  0.9290671 -0.9530421 -0.5977219],[-0.177562 -0.171484  0.32325 ]
1115,[-1.622876   1.7207835  2.6974773  2.3361006  0.9291992 -0.9530762 -0.5976997],[-0.179592 -0.170053  0.32323 ]
1116,[-1.6394269  1.7208312  2.6974404  2.3360648  0.9289937 -0.9529957 -0.5977088],[-0.182677 -0.16787   0.323235]
1117,[-1.644809   1.720835   2.6975195  2.3359621  0.9291258 -0.9529885 -0.5977185],[-0.183697 -0.167099  0.323218]
1118,[-1.67372    1.7207301  2.6975114  2.3358932  0.9290738 -0.9529939 -0.5977626],[-0.189783 -0.162447  0.323157]
1119,[-1.696676   1.7208732  2.6975791  2.3360658  0.9292393 -0.9530665 -0.5977356],[-0.195102 -0.15833   0.323183]
1120,[-1.702557   1.7207835  2.6974862  2.3360066  0.9291    -0.953078  -0.5976737],[-0.196067 -0.157484  0.32318 ]
1121,[-1.7262677  1.7207912  2.6975441  2.3359816  0.9291387 -0.9530804 -0.5976698],[-0.201124 -0.153192  0.323147]
1122,[-1.7322992  1.7207778  2.6975298  2.3360274  0.9291739 -0.9529878 -0.5975741],[-0.202131 -0.152324  0.323146]
1123,[-1.7561681  1.7207702  2.6974938  2.336098   0.9290447 -0.9530639 -0.5976039],[-0.207162 -0.147817  0.323119]
1124,[-1.7622156  1.7208446  2.6974556  2.3360703  0.9291081 -0.9530425 -0.5977237],[-0.208152 -0.146886  0.323132]
1125,[-1.7924496  1.7208007  2.697495   2.3359952  0.9291387 -0.9529961 -0.5976723],[-0.214258 -0.141121  0.323137]
1126,[-1.8170139  1.7208064  2.6975477  2.3360946  0.9291825 -0.9530485 -0.597765 ],[-0.21924  -0.13607   0.323121]
1127,[-1.8230815  1.7208026  2.6975532  2.3360786  0.9291983 -0.9530365 -0.5976306],[-0.22025  -0.135038  0.323091]
1128,[-1.8478438  1.7207912  2.6975567  2.3360069  0.9292636 -0.9530262 -0.5977495],[-0.225042 -0.129854  0.323043]
1129,[-1.8603204  1.7207835  2.697464   2.335917   0.9293919 -0.9530419 -0.5976699],[-0.226947 -0.127746  0.323028]
1130,[-1.8786788  1.7207759  2.6976011  2.3359716  0.9292507 -0.9530087 -0.5976356],[-0.230701 -0.123435  0.323002]
1131,[-1.8850915  1.7207683  2.6975081  2.336024   0.9292479 -0.9530534 -0.597674 ],[-0.231578 -0.122347  0.322948]
1132,[-1.9103107  1.7208007  2.6974843  2.3359699  0.9292774 -0.9529849 -0.5976873],[-0.236235 -0.116767  0.322971]
1133,[-1.9167794  1.7207835  2.6973703  2.3360062  0.9293451 -0.9530277 -0.5976076],[-0.237089 -0.115618  0.322919]
1134,[-1.9229711  1.7208408  2.6974225  2.3358965  0.9293418 -0.9530558 -0.5977442],[-0.238059 -0.114462  0.322932]
1135,[-1.9417305  1.7208236  2.6975167  2.3360045  0.9293842 -0.9530724 -0.5976533],[-0.241614 -0.109781  0.322943]
1136,[-1.9480807  1.720795   2.6974623  2.3359225  0.92942   -0.953055  -0.5977573],[-0.242474 -0.108588  0.322903]
1137,[-1.9734946  1.7207912  2.6975346  2.3360267  0.9292822 -0.9530543 -0.5976814],[-0.246728 -0.102669  0.322572]
1138,[-1.9798503  1.7208617  2.6975117  2.3358965  0.9293995 -0.9530257 -0.5977067],[-0.247606 -0.101462  0.322541]
1139,[-2.0051842  1.7207797  2.6975155  2.3360662  0.9295187 -0.9529982 -0.5977318],[-0.251703 -0.09541   0.322501]
1140,[-2.0116856  1.7207797  2.6975658  2.3359537  0.929431  -0.9530634 -0.5976644],[-0.252423 -0.094188  0.322455]
1141,[-2.0179842  1.7208903  2.6975493  2.3358984  0.9294648 -0.9530182 -0.5977046],[-0.253186 -0.092992  0.322438]
1142,[-2.0369754  1.7207835  2.6975141  2.3359272  0.9294186 -0.9530747 -0.5976611],[-0.256316 -0.08813   0.322412]
1143,[-2.0432377  1.7208083  2.6975377  2.3359702  0.9293489 -0.9530813 -0.5977791],[-0.257046 -0.086866  0.322389]
1144,[-2.0682178  1.7208007  2.6975384  2.3360536  0.9294081 -0.9530733 -0.5976559],[-0.260651 -0.080655  0.322391]
1145,[-2.0744383  1.720774   2.6975279  2.3360252  0.9294724 -0.9531064 -0.5976497],[-0.261355 -0.079409  0.322373]
1146,[-2.0990837  1.720856   2.6974885  2.3360424  0.9294376 -0.9530334 -0.5977555],[-0.264717 -0.073132  0.322309]
1147,[-2.1052866  1.7208369  2.6975598  2.3360376  0.9294825 -0.9530389 -0.5976833],[-0.265308 -0.071878  0.322283]
1148,[-2.1293917  1.7207969  2.697578   2.3359549  0.9294629 -0.9530975 -0.5976979],[-0.268403 -0.065611  0.322467]
1149,[-2.1353486  1.7208865  2.6975067  2.335963   0.9295197 -0.9530574 -0.5976697],[-0.268922 -0.064369  0.322414]
1150,[-2.141398   1.720795   2.6975341  2.3359723  0.9295216 -0.9530714 -0.5976421],[-0.269517 -0.063107  0.322371]
1151,[-2.1652231  1.720816   2.6974945  2.3359084  0.9294925 -0.9531161 -0.5976799],[-0.272454 -0.05689   0.322253]
1152,[-2.1883509  1.7208465  2.6975379  2.3360119  0.9294844 -0.9530578 -0.5976058],[-0.275052 -0.050755  0.322304]
1153,[-2.1942132  1.7208141  2.697556   2.3360953  0.9294939 -0.9530786 -0.5976688],[-0.275496 -0.049531  0.322232]
1154,[-2.2000742  1.7208064  2.6975772  2.3360627  0.9295974 -0.9530702 -0.5977013],[-0.276039 -0.048295  0.322259]
1155,[-2.2176082  1.7208179  2.697571   2.3359258  0.9295735 -0.9530623 -0.5976875],[-0.277907 -0.043452  0.322279]
1156,[-2.2457654  1.7207912  2.6976058  2.3360219  0.9296365 -0.9531133 -0.597649 ],[-0.280468 -0.036194  0.322221]
1157,[-2.2510188  1.7208675  2.6976485  2.3359451  0.9296455 -0.9530993 -0.5976648],[-0.280864 -0.035001  0.322173]
1158,[-2.2723482  1.7208255  2.6975815  2.3360503  0.9297152 -0.9530631 -0.5977099],[-0.282829 -0.029082  0.322105]
1159,[-2.2981088  1.7208141  2.6976206  2.336005   0.9297361 -0.9531065 -0.5977276],[-0.28498  -0.022246  0.322017]
1160,[-2.3030484  1.7207874  2.6975918  2.3360031  0.9297471 -0.9530905 -0.5976664],[-0.285306 -0.021113  0.321968]
1161,[-2.3225029  1.7207931  2.6977515  2.3360856  0.9297576 -0.9530865 -0.597676 ],[-0.286744 -0.015712  0.321903]
1162,[-2.3274658  1.7208465  2.697737   2.3359556  0.9297113 -0.9531018 -0.597638 ],[-0.287007 -0.014638  0.32188 ]
1163,[-2.3321791  1.7207797  2.6976423  2.3360555  0.9296665 -0.9530897 -0.5976488],[-0.287264 -0.013594  0.321866]
1164,[-2.346056   1.7208465  2.6976368  2.3359952  0.9296622 -0.9530795 -0.5977079],[-0.288399 -0.009451  0.321882]
1165,[-2.3505831  1.7208388  2.6976414  2.3360107  0.9297681 -0.9531299 -0.5977082],[-0.288629 -0.008407  0.321885]
1166,[-2.3685145  1.7208331  2.697628   2.3359528  0.9296746 -0.9531338 -0.5977298],[-0.28977  -0.003337  0.321825]
1167,[-2.3724611  1.7208198  2.6977277  2.3360164  0.9297791 -0.9530551 -0.5976103],[-0.289971 -0.002305  0.321842]
1168,[-2.3771441  1.7208751  2.6977284  2.3359725  0.9298983 -0.953091  -0.5976627],[-0.290187 -0.001286  0.321816]
1169,[-2.394366   1.7208484  2.6977355  2.3360705  0.9297867 -0.953083  -0.597702 ],[-0.291156  0.003554  0.321765]
1170,[-2.4101372  1.7208198  2.6976895  2.3360019  0.9298062 -0.9531278 -0.5976943],[-0.29195   0.008114  0.321726]
1171,[-2.4139061  1.7207072  2.6978002  2.3360255  0.9298477 -0.9530917 -0.5976928],[-0.292087  0.009026  0.321716]
1172,[-2.4179292  1.7207263  2.6977699  2.3360212  0.9298115 -0.9531028 -0.5976676],[-0.292264  0.009906  0.321718]
1173,[-2.428952   1.7207874  2.6977067  2.3360047  0.9297743 -0.953105  -0.5976924],[-0.292755  0.013357  0.321692]
1174,[-2.4330254  1.7208083  2.6976728  2.3360312  0.9298058 -0.9531195 -0.5976486],[-0.292907  0.01422   0.321684]
1175,[-2.4471171  1.7208827  2.6976881  2.3360023  0.9298906 -0.9530732 -0.5976389],[-0.293469  0.018296  0.321617]
1176,[-2.4504478  1.7208522  2.697685   2.3360159  0.9297771 -0.9530414 -0.5977906],[-0.293568  0.019094  0.321623]
1177,[-2.4630706  1.7208312  2.6977656  2.335938   0.9298267 -0.9531229 -0.597693 ],[-0.294081  0.022886  0.321554]
1178,[-2.4665251  1.720795   2.6976497  2.3360033  0.9298816 -0.9530584 -0.5977254],[-0.29418   0.023578  0.321548]
1179,[-2.4811852  1.720816   2.697705   2.3360176  0.9297423 -0.9530658 -0.5976002],[-0.294718  0.027679  0.321418]
1180,[-2.4923165  1.720835   2.69765    2.3360426  0.929853  -0.9530255 -0.5976972],[-0.295163  0.030733  0.321457]
1181,[-2.4951024  1.7208236  2.6976464  2.3360176  0.9298067 -0.9531394 -0.5977002],[-0.295172  0.031305  0.321503]
1182,[-2.4976842  1.7208427  2.6977296  2.3358681  0.9298086 -0.9531137 -0.5976362],[-0.295206  0.031891  0.321492]
1183,[-2.5077152  1.7208465  2.697696   2.3360193  0.9297986 -0.9530628 -0.5976976],[-0.295524  0.034657  0.321531]
1184,[-2.5173204  1.7208541  2.69767    2.336031   0.9298077 -0.9531695 -0.59769  ],[-0.295749  0.037339  0.321584]
1185,[-2.5195696  1.7208198  2.6977191  2.3360324  0.9298477 -0.9531202 -0.5976527],[-0.295834  0.03783   0.321558]
1186,[-2.5238369  1.7207893  2.6976225  2.3360264  0.9298668 -0.9531473 -0.5977207],[-0.295871  0.039316  0.321567]
1187,[-2.5279739  1.720816   2.6977501  2.3360238  0.9298992 -0.9530947 -0.5977163],[-0.295984  0.040263  0.321567]
1188,[-2.5367815  1.720877   2.6978002  2.3360393  0.930047  -0.9531004 -0.5976702],[-0.295983  0.042796  0.32149 ]
1189,[-2.5382016  1.720856   2.6978252  2.3359921  0.929986  -0.9531477 -0.5977393],[-0.296066  0.043151  0.321509]
1190,[-2.544338   1.7208217  2.6978607  2.3359833  0.9300127 -0.9531168 -0.5976129],[-0.296004  0.045017  0.321378]
1191,[-2.5474286  1.7208064  2.6978576  2.3360445  0.930037  -0.9532048 -0.5976869],[-0.296042  0.045963  0.321377]
1192,[-2.5479887  1.7207816  2.697886   2.3359516  0.9300542 -0.9530958 -0.5977267],[-0.296013  0.0461    0.321374]
1193,[-2.5496769  1.7208255  2.6978517  2.3360558  0.9300861 -0.9531305 -0.5977171],[-0.295905  0.046666  0.321316]
1194,[-2.5499706  1.7208732  2.6977968  2.3359756  0.9300513 -0.9531657 -0.5976965],[-0.295921  0.046733  0.321313]
1195,[-2.5506747  1.7208141  2.6977873  2.3359962  0.9300342 -0.9531662 -0.5976798],[-0.295994  0.046909  0.321346]
1196,[-2.550736   1.7207721  2.6977122  2.3360994  0.9300585 -0.9531316 -0.5977235],[-0.295984  0.046929  0.321351]
1197,[-2.5508664  1.7208388  2.6978297  2.3360255  0.9299693 -0.9531273 -0.5976495],[-0.295987  0.046959  0.321378]
1198,[-2.5508001  1.720753   2.6977394  2.3360987  0.9300294 -0.9531605 -0.5976639],[-0.295996  0.046956  0.321375]
1199,[-2.5507562  1.7207797  2.697782   2.3359761  0.9300671 -0.9531102 -0.5976872],[-0.295997  0.046937  0.321379]
1200,[-2.5507715  1.7208312  2.6977148  2.3360391  0.9300413 -0.9530704 -0.5976941],[-0.295982  0.046928  0.321365]
1201,[-2.5506406  1.7207816  2.6978102  2.3360665  0.930007  -0.9531645 -0.5976005],[-0.295917  0.046862  0.321339]
1202,[-2.5505602  1.7208179  2.6977401  2.3360512  0.929966  -0.9530987 -0.597675 ],[-0.295895  0.046842  0.321322]
1203,[-2.5488768  1.7208675  2.6978259  2.3359854  0.9301758 -0.9531994 -0.5976918],[-0.295858  0.046498  0.32131 ]
1204,[-2.5465388  1.7208369  2.6979227  2.3359079  0.9301901 -0.9531257 -0.5976848],[-0.295915  0.04556   0.321316]
1205,[-2.5458376  1.7208121  2.6979234  2.3361602  0.9302197 -0.9531346 -0.5977065],[-0.295906  0.045327  0.321312]
1206,[-2.5449333  1.7208846  2.6980028  2.3359616  0.9303279 -0.9531429 -0.5977275],[-0.295938  0.045045  0.32131 ]
1207,[-2.5407534  1.7208102  2.6979914  2.336056   0.9301758 -0.9530908 -0.5976841],[-0.295939  0.043664  0.321393]
1208,[-2.5391605  1.720816   2.6978855  2.3359888  0.9302359 -0.953196  -0.5976363],[-0.296028  0.043288  0.321405]
1209,[-2.5373993  1.7207568  2.6978757  2.3360662  0.9301319 -0.953117  -0.5977693],[-0.295935  0.042905  0.321408]
1210,[-2.5300381  1.7207854  2.6979642  2.335855   0.930243  -0.9531236 -0.5976711],[-0.296022  0.040917  0.321495]
1211,[-2.5221295  1.7207645  2.6978295  2.3359964  0.9301834 -0.9531857 -0.5976718],[-0.295823  0.038778  0.321531]
1212,[-2.5200222  1.7208427  2.6977353  2.336015   0.9302397 -0.9530957 -0.5976837],[-0.295753  0.038325  0.321517]
1213,[-2.517849   1.7209323  2.6978085  2.3360424  0.9303012 -0.9531245 -0.5976475],[-0.295786  0.037819  0.321505]
1214,[-2.5093176  1.7208331  2.6978252  2.3361003  0.930191  -0.9531631 -0.5976942],[-0.295606  0.035353  0.321521]
1215,[-2.5000498  1.7208293  2.6978567  2.3359969  0.9301887 -0.9531763 -0.5977074],[-0.295346  0.032695  0.321475]
1216,[-2.4966755  1.7208656  2.6978323  2.335885   0.9302363 -0.9531049 -0.5977382],[-0.29525   0.032164  0.321455]
1217,[-2.4838648  1.7208045  2.6978755  2.3360283  0.9302526 -0.9530687 -0.5977183],[-0.294842  0.028701  0.321367]
1218,[-2.4717128  1.7207664  2.6978254  2.3359599  0.9303141 -0.9531075 -0.5976733],[-0.294427  0.025408  0.321394]
1219,[-2.4684856  1.7207969  2.6978598  2.3359878  0.930263  -0.9531099 -0.597657 ],[-0.294304  0.024772  0.321379]
1220,[-2.454612   1.7208293  2.6979015  2.3360519  0.9302025 -0.9531903 -0.5976939],[-0.293907  0.020876  0.321544]
1221,[-2.4510541  1.7207568  2.6977448  2.3359675  0.9303074 -0.9531611 -0.5976356],[-0.293718  0.020069  0.321528]
1222,[-2.4369192  1.7208446  2.6978745  2.3360522  0.9301596 -0.9531056 -0.5977001],[-0.293124  0.015749  0.321612]
1223,[-2.4328718  1.7207683  2.6979234  2.3359845  0.9301953 -0.953097  -0.5976324],[-0.293007  0.014844  0.321629]
1224,[-2.4126124  1.7207797  2.6977346  2.3359821  0.930038  -0.9531283 -0.5976622],[-0.29218   0.009288  0.321681]
1225,[-2.4085312  1.7208274  2.6977437  2.3360944  0.9301543 -0.9531134 -0.5976453],[-0.291997  0.008334  0.321697]
1226,[-2.3922246  1.7207702  2.6977451  2.3359423  0.9301529 -0.9531252 -0.5977309],[-0.291178  0.00376   0.321765]
1227,[-2.375422   1.7208217  2.6977501  2.3359478  0.9301896 -0.9530955 -0.5976395],[-0.290288 -0.000944  0.321784]
1228,[-2.3710303  1.7207912  2.6977415  2.3359926  0.930233  -0.9531416 -0.5976893],[-0.290101 -0.001882  0.321811]
1229,[-2.3666403  1.7207969  2.6976869  2.3360062  0.9300084 -0.9531326 -0.5976163],[-0.289913 -0.002827  0.321643]
1230,[-2.3489134  1.7207416  2.6978037  2.3361309  0.9301758 -0.9531614 -0.5977206],[-0.288808 -0.0078    0.321823]
1231,[-2.3443127  1.7208141  2.6977766  2.336062   0.9301043 -0.9530918 -0.5976216],[-0.288537 -0.008839  0.321838]
1232,[-2.3299396  1.7208865  2.6978209  2.3359284  0.9302087 -0.9531165 -0.5977386],[-0.287511 -0.012978  0.32182 ]
1233,[-2.3249083  1.7208923  2.6978714  2.3359857  0.9301553 -0.95312   -0.5976191],[-0.287249 -0.014061  0.321846]
1234,[-2.3048394  1.7207835  2.6978703  2.3360457  0.9301734 -0.9531053 -0.5977112],[-0.28572  -0.019613  0.321886]
1235,[-2.2728124  1.7208541  2.697855   2.3360476  0.9301462 -0.9531238 -0.5977317],[-0.283179 -0.027915  0.322013]
1236,[-2.2508044  1.7207702  2.6976821  2.3359663  0.9301028 -0.9531342 -0.5977011],[-0.281257 -0.033997  0.322064]
1237,[-2.2450345  1.7208656  2.6976886  2.3359978  0.9300637 -0.953154  -0.5976289],[-0.280852 -0.035165  0.322121]
1238,[-2.2394028  1.7207626  2.6976774  2.3360837  0.9300342 -0.9531251 -0.5976894],[-0.280413 -0.036344  0.322163]
1239,[-2.2226305  1.7208713  2.6976659  2.3360536  0.9301109 -0.9531106 -0.5976453],[-0.27874  -0.041092  0.322204]
1240,[-2.2169878  1.7208884  2.6976264  2.3360586  0.9301267 -0.9531323 -0.5976272],[-0.278303 -0.042274  0.322168]
1241,[-2.2115107  1.7208121  2.6976826  2.335979   0.9300537 -0.9531581 -0.5976983],[-0.277929 -0.043445  0.322244]
1242,[-2.1946292  1.7208427  2.6977432  2.3360221  0.9301744 -0.9531075 -0.5976195],[-0.276129 -0.048196  0.322194]
1243,[-2.1886854  1.7208427  2.6976626  2.3359771  0.9300742 -0.953158  -0.5976693],[-0.275679 -0.049398  0.322198]
1244,[-2.1600087  1.7208694  2.6977165  2.3359613  0.9301023 -0.9530591 -0.5976084],[-0.272569 -0.056661  0.322195]
1245,[-2.1362107  1.7208465  2.6976891  2.3359063  0.9302297 -0.953136  -0.5977015],[-0.269734 -0.062832  0.322297]
1246,[-2.1302583  1.720938   2.6976514  2.3360467  0.930161  -0.9531518 -0.5977152],[-0.269167 -0.06409   0.322331]
1247,[-2.1242216  1.7208789  2.6977444  2.3361201  0.9301181 -0.9531083 -0.597683 ],[-0.268588 -0.065324  0.32239 ]
1248,[-2.1059215  1.7208331  2.6977224  2.3360147  0.9302201 -0.9531357 -0.5976743],[-0.266205 -0.070308  0.322164]
